DowntimeKey,Date,MachineKey,ShiftKey,ReasonKey,Downtime Minutes,Stop Count
13528,2025-05-20,4,1,3,24.4,1
13529,2025-05-20,4,1,2,32.9,2
13530,2025-05-20,4,1,4,67.5,1
13531,2025-05-20,4,1,1,1.1,1
13532,2025-05-20,4,2,1,5.8,1
13533,2025-05-20,4,3,1,28.5,2
13534,2025-05-20,5,1,3,20.7,2
13535,2025-05-20,5,1,2,15.5,1
13536,2025-05-20,5,1,1,17.3,1
13537,2025-05-20,5,1,8,8.8,1
13538,2025-05-20,5,2,1,19.6,2
13539,2025-05-20,5,2,6,8.3,1
13540,2025-05-20,5,2,2,13.9,1
13541,2025-05-20,5,3,3,37.3,3
13542,2025-05-20,5,3,4,7.9,1
13543,2025-05-20,5,3,2,24.0,1
13544,2025-05-20,5,3,6,17.5,1
13545,2025-05-20,5,3,1,12.4,2
13546,2025-05-20,6,1,1,2.3,1
13547,2025-05-20,6,1,3,15.5,1
13548,2025-05-20,6,2,2,68.3,3
13549,2025-05-20,6,2,3,36.8,2
13550,2025-05-20,6,2,7,4.2,1
13551,2025-05-20,6,3,4,50.2,1
13552,2025-05-20,6,3,2,46.9,3
13553,2025-05-20,6,3,7,4.1,1
13554,2025-05-20,6,3,1,6.2,1
13555,2025-05-20,7,1,7,10.2,1
13556,2025-05-20,7,1,6,13.5,1
13557,2025-05-20,7,1,3,11.9,1
13558,2025-05-20,7,1,2,163.8,3
13559,2025-05-20,7,1,1,29.9,3
13560,2025-05-20,7,1,8,5.2,1
13561,2025-05-20,7,2,4,30.1,1
13562,2025-05-20,7,2,3,2.0,1
13563,2025-05-20,7,2,1,3.2,1
13564,2025-05-20,7,2,2,9.8,1
13565,2025-05-20,7,3,1,41.9,4
13566,2025-05-20,7,3,2,39.7,2
13567,2025-05-20,7,3,6,30.2,2
13568,2025-05-20,8,1,2,37.7,1
13569,2025-05-20,8,1,7,10.9,1
13570,2025-05-20,8,1,8,13.5,1
13571,2025-05-20,8,1,3,3.6,1
13572,2025-05-20,8,2,1,18.7,3
13573,2025-05-20,8,2,2,36.8,1
13574,2025-05-20,8,2,5,1.2,1
13575,2025-05-20,8,3,1,12.6,2
13576,2025-05-20,8,3,5,36.7,2
13577,2025-05-20,8,3,2,24.3,3
13578,2025-05-20,8,3,7,9.8,1
13579,2025-05-20,8,3,3,30.0,1
13580,2025-05-20,8,3,8,11.3,1
13581,2025-05-20,9,1,1,20.9,2
13582,2025-05-20,9,1,2,29.5,1
13583,2025-05-20,9,1,4,56.5,1
13584,2025-05-20,9,2,2,5.9,1
13585,2025-05-20,10,1,3,20.9,2
13586,2025-05-20,10,1,1,31.1,3
13587,2025-05-20,10,1,8,6.4,1
13588,2025-05-20,10,2,1,13.4,3
13589,2025-05-20,10,2,2,17.5,1
13590,2025-05-20,10,3,10,41.7,1
13591,2025-05-20,10,3,1,6.2,1
13592,2025-05-20,10,3,5,12.0,1
13593,2025-05-20,10,3,7,5.2,1
13594,2025-05-20,11,1,1,10.0,1
13595,2025-05-20,11,1,5,13.3,1
13596,2025-05-20,11,1,8,2.8,1
13597,2025-05-20,11,2,6,31.5,3
13598,2025-05-20,11,2,1,13.6,2
13599,2025-05-20,11,3,2,45.7,2
13600,2025-05-20,11,3,1,15.9,2
13601,2025-05-20,11,3,8,6.8,1
13602,2025-05-20,12,1,8,22.5,1
13603,2025-05-20,12,2,3,9.1,1
13604,2025-05-20,12,3,3,52.1,1
13605,2025-05-20,12,3,6,32.9,1
13606,2025-05-21,1,1,2,5.2,1
13607,2025-05-21,1,1,3,56.4,1
13608,2025-05-21,1,1,4,25.8,1
13609,2025-05-21,1,2,5,16.4,1
13610,2025-05-21,1,2,2,18.1,1
13611,2025-05-21,1,2,3,21.7,1
13612,2025-05-21,1,3,6,22.2,1
13613,2025-05-21,2,1,4,31.8,1
13614,2025-05-21,2,1,2,9.1,1
13615,2025-05-21,2,1,7,6.2,1
13616,2025-05-21,2,2,3,48.9,1
13617,2025-05-21,2,2,1,13.0,2
13618,2025-05-21,2,2,2,124.3,2
13619,2025-05-21,2,3,1,22.8,1
13620,2025-05-21,2,3,2,25.1,1
13621,2025-05-21,3,1,1,17.4,1
13622,2025-05-21,3,1,2,5.9,1
13623,2025-05-21,3,2,1,4.2,1
13624,2025-05-21,3,2,7,1.9,1
13625,2025-05-21,3,3,1,19.5,4
13626,2025-05-21,3,3,5,20.7,1
13627,2025-05-21,3,3,4,80.1,1
13628,2025-05-21,3,3,8,2.4,1
13629,2025-05-21,3,3,3,6.6,1
13630,2025-05-21,4,2,2,45.9,1
13631,2025-05-21,4,2,3,31.7,1
13632,2025-05-21,4,3,7,2.8,1
13633,2025-05-21,4,3,1,4.6,1
13634,2025-05-21,4,3,3,6.2,1
13635,2025-05-21,4,3,4,22.0,1
13636,2025-05-21,5,1,2,82.6,3
13637,2025-05-21,5,1,1,9.9,1
13638,2025-05-21,5,1,5,2.9,1
13639,2025-05-21,5,1,3,38.3,2
13640,2025-05-21,5,2,1,25.9,1
13641,2025-05-21,5,2,5,2.2,1
13642,2025-05-21,5,3,2,9.2,1
13643,2025-05-21,5,3,1,14.3,3
13644,2025-05-21,5,3,3,10.5,1
13645,2025-05-21,5,3,4,69.2,1
13646,2025-05-21,6,1,1,7.3,1
13647,2025-05-21,6,1,5,14.0,2
13648,2025-05-21,6,2,4,56.1,1
13649,2025-05-21,6,2,2,6.5,1
13650,2025-05-21,6,3,2,16.3,1
13651,2025-05-21,7,1,8,6.5,1
13652,2025-05-21,7,1,1,6.0,1
13653,2025-05-21,7,1,2,22.9,1
13654,2025-05-21,7,2,3,15.9,1
13655,2025-05-21,7,2,2,22.8,1
13656,2025-05-21,7,2,1,30.7,3
13657,2025-05-21,7,2,8,6.6,1
13658,2025-05-21,7,3,7,16.6,1
13659,2025-05-21,7,3,1,25.4,4
13660,2025-05-21,7,3,3,25.8,2
13661,2025-05-21,7,3,6,19.3,1
13662,2025-05-21,7,3,4,17.9,1
13663,2025-05-21,8,1,9,201.5,1
13664,2025-05-21,8,1,1,16.5,2
13665,2025-05-21,8,1,3,9.6,1
13666,2025-05-21,8,1,4,89.3,2
13667,2025-05-21,8,2,3,31.2,2
13668,2025-05-21,8,2,1,30.4,2
13669,2025-05-21,8,2,6,17.3,1
13670,2025-05-21,8,3,2,29.9,1
13671,2025-05-21,8,3,1,7.4,1
13672,2025-05-21,8,3,4,18.0,1
13673,2025-05-21,8,3,7,12.1,1
13674,2025-05-21,9,2,4,8.9,1
13675,2025-05-21,9,3,6,31.4,1
13676,2025-05-21,9,3,8,14.3,1
13677,2025-05-21,10,1,3,18.3,1
13678,2025-05-21,10,1,2,143.8,4
13679,2025-05-21,10,1,1,17.8,1
13680,2025-05-21,10,2,8,25.3,1
13681,2025-05-21,10,2,2,37.8,1
13682,2025-05-21,10,3,2,121.4,1
13683,2025-05-21,10,3,1,2.5,1
13684,2025-05-21,11,1,1,51.3,5
13685,2025-05-21,11,1,2,56.9,1
13686,2025-05-21,11,1,3,9.0,1
13687,2025-05-21,11,1,5,6.8,1
13688,2025-05-21,11,2,2,25.5,1
13689,2025-05-21,11,2,3,29.2,1
13690,2025-05-21,11,2,4,15.1,1
13691,2025-05-21,11,2,1,11.3,1
13692,2025-05-21,11,2,8,10.0,1
13693,2025-05-21,11,3,5,20.1,2
13694,2025-05-21,11,3,2,34.0,1
13695,2025-05-21,11,3,7,21.0,1
13696,2025-05-21,12,1,7,5.7,1
13697,2025-05-21,12,1,5,6.1,1
13698,2025-05-21,12,1,4,30.1,1
13699,2025-05-21,12,1,1,20.3,1
13700,2025-05-21,12,2,2,109.5,3
13701,2025-05-21,12,2,7,16.5,1
13702,2025-05-21,12,3,7,4.7,1
13703,2025-05-21,12,3,1,10.4,1
13704,2025-05-21,12,3,3,48.7,1
13705,2025-05-22,1,1,6,101.0,1
13706,2025-05-22,1,1,1,19.8,1
13707,2025-05-22,1,1,8,3.0,1
13708,2025-05-22,1,2,3,9.7,1
13709,2025-05-22,1,3,1,33.5,4
13710,2025-05-22,1,3,4,77.0,1
13711,2025-05-22,1,3,2,23.6,2
13712,2025-05-22,2,1,5,5.7,1
13713,2025-05-22,2,1,1,12.4,1
13714,2025-05-22,2,1,2,33.6,1
13715,2025-05-22,2,1,8,12.8,1
13716,2025-05-22,2,1,3,5.5,1
13717,2025-05-22,2,2,1,2.3,1
13718,2025-05-22,2,2,3,8.0,2
13719,2025-05-22,2,3,3,24.1,1
13720,2025-05-22,2,3,8,12.4,1
13721,2025-05-22,2,3,5,27.6,1
13722,2025-05-22,2,3,1,9.2,1
13723,2025-05-22,3,1,1,31.8,3
13724,2025-05-22,3,1,4,74.7,2
13725,2025-05-22,3,1,3,6.8,1
13726,2025-05-22,3,1,7,17.6,1
13727,2025-05-22,3,2,2,80.4,2
13728,2025-05-22,3,2,8,9.4,1
13729,2025-05-22,3,3,1,23.1,3
13730,2025-05-22,3,3,2,46.9,1
13731,2025-05-22,3,3,4,120.4,1
13732,2025-05-22,3,3,3,8.6,1
13733,2025-05-22,3,3,7,2.3,1
13734,2025-05-22,4,1,3,3.9,1
13735,2025-05-22,4,2,1,23.6,2
13736,2025-05-22,5,1,1,17.2,1
13737,2025-05-22,5,1,2,66.7,3
13738,2025-05-22,5,2,8,17.2,1
13739,2025-05-22,5,2,6,32.7,1
13740,2025-05-22,5,2,1,1.4,1
13741,2025-05-22,5,2,3,22.5,1
13742,2025-05-22,5,2,2,18.4,1
13743,2025-05-22,5,3,4,80.2,1
13744,2025-05-22,5,3,1,34.2,4
13745,2025-05-22,5,3,3,14.5,1
13746,2025-05-22,5,3,8,23.4,1
13747,2025-05-22,6,1,2,50.2,1
13748,2025-05-22,6,1,3,31.1,2
13749,2025-05-22,6,1,1,19.0,2
13750,2025-05-22,6,2,1,12.5,2
13751,2025-05-22,6,2,3,34.8,1
13752,2025-05-22,6,2,2,26.7,1
13753,2025-05-22,6,2,4,60.9,1
13754,2025-05-22,6,3,2,26.1,2
13755,2025-05-22,7,1,1,17.7,2
13756,2025-05-22,7,1,6,10.8,1
13757,2025-05-22,7,1,5,36.8,2
13758,2025-05-22,7,2,1,19.4,3
13759,2025-05-22,7,2,5,13.5,1
13760,2025-05-22,7,2,6,25.6,1
13761,2025-05-22,7,2,2,44.5,2
13762,2025-05-22,7,3,3,11.8,1
13763,2025-05-22,7,3,1,18.0,2
13764,2025-05-22,7,3,2,4.1,1
13765,2025-05-22,8,1,2,150.2,3
13766,2025-05-22,8,1,3,3.7,1
13767,2025-05-22,8,1,1,10.8,3
13768,2025-05-22,8,1,6,78.6,1
13769,2025-05-22,8,1,4,101.9,2
13770,2025-05-22,8,2,3,15.2,1
13771,2025-05-22,8,2,1,9.6,1
13772,2025-05-22,8,3,3,21.6,1
13773,2025-05-22,8,3,1,17.6,3
13774,2025-05-22,8,3,2,56.4,2
13775,2025-05-22,8,3,4,47.7,1
13776,2025-05-22,8,3,6,21.5,1
13777,2025-05-22,9,1,5,7.8,1
13778,2025-05-22,9,1,2,29.9,1
13779,2025-05-22,9,1,3,6.0,1
13780,2025-05-22,9,2,7,21.2,2
13781,2025-05-22,9,3,4,32.4,1
13782,2025-05-22,9,3,1,17.2,1
13783,2025-05-22,10,1,3,6.7,1
13784,2025-05-22,10,2,3,43.0,1
13785,2025-05-22,10,2,2,46.0,1
13786,2025-05-22,10,3,2,129.1,3
13787,2025-05-22,10,3,1,3.2,1
13788,2025-05-22,10,3,8,11.5,1
13789,2025-05-22,11,1,6,16.5,1
13790,2025-05-22,11,1,2,17.6,1
13791,2025-05-22,11,1,1,6.0,1
13792,2025-05-22,11,1,3,28.8,1
13793,2025-05-22,11,1,4,47.2,1
13794,2025-05-22,11,2,8,25.3,1
13795,2025-05-22,11,3,2,108.4,2
13796,2025-05-22,11,3,3,14.8,1
13797,2025-05-22,11,3,1,5.0,2
13798,2025-05-22,11,3,4,68.3,1
13799,2025-05-22,12,1,6,27.5,1
13800,2025-05-22,12,1,3,22.0,1
13801,2025-05-22,12,3,2,73.3,1
13802,2025-05-23,1,2,2,70.4,2
13803,2025-05-23,1,3,3,11.4,1
13804,2025-05-23,1,3,2,69.8,4
13805,2025-05-23,2,1,2,41.4,1
13806,2025-05-23,2,1,7,14.2,1
13807,2025-05-23,2,2,2,22.1,1
13808,2025-05-23,2,3,1,13.5,2
13809,2025-05-23,2,3,3,47.3,2
13810,2025-05-23,3,1,3,18.5,2
13811,2025-05-23,3,1,4,54.9,1
13812,2025-05-23,3,1,1,19.0,2
13813,2025-05-23,3,2,3,8.4,1
13814,2025-05-23,3,2,1,11.9,1
13815,2025-05-23,3,3,6,36.7,1
13816,2025-05-23,3,3,3,8.8,1
13817,2025-05-23,3,3,2,43.4,2
13818,2025-05-23,3,3,5,50.3,1
13819,2025-05-23,3,3,1,7.9,1
13820,2025-05-23,4,1,2,10.7,1
13821,2025-05-23,4,2,3,9.9,1
13822,2025-05-23,5,1,5,16.0,1
13823,2025-05-23,5,1,1,10.2,1
13824,2025-05-23,5,2,5,6.0,1
13825,2025-05-23,5,2,8,15.6,1
13826,2025-05-23,5,2,6,11.6,1
13827,2025-05-23,5,3,2,38.1,1
13828,2025-05-23,5,3,3,66.8,1
13829,2025-05-23,5,3,1,3.8,1
13830,2025-05-23,6,1,3,9.6,1
13831,2025-05-23,6,1,6,106.3,2
13832,2025-05-23,6,1,7,14.1,1
13833,2025-05-23,6,1,1,29.7,2
13834,2025-05-23,6,2,7,7.3,2
13835,2025-05-23,6,2,8,22.1,2
13836,2025-05-23,6,2,5,27.0,1
13837,2025-05-23,6,2,1,29.5,1
13838,2025-05-23,6,3,1,8.1,1
13839,2025-05-23,6,3,8,11.7,1
13840,2025-05-23,6,3,3,8.3,1
13841,2025-05-23,6,3,6,24.4,1
13842,2025-05-23,7,1,2,167.4,4
13843,2025-05-23,7,1,8,11.4,1
13844,2025-05-23,7,1,4,33.2,1
13845,2025-05-23,7,1,1,6.1,1
13846,2025-05-23,7,1,5,22.9,2
13847,2025-05-23,7,2,2,78.1,2
13848,2025-05-23,7,2,5,14.7,1
13849,2025-05-23,7,2,3,12.2,1
13850,2025-05-23,7,3,1,13.5,2
13851,2025-05-23,7,3,5,16.0,1
13852,2025-05-23,7,3,4,41.4,2
13853,2025-05-23,7,3,2,7.8,1
13854,2025-05-23,7,3,8,22.4,1
13855,2025-05-23,8,1,2,5.0,1
13856,2025-05-23,8,1,1,19.0,2
13857,2025-05-23,8,2,3,5.8,1
13858,2025-05-23,8,2,8,10.2,1
13859,2025-05-23,8,2,1,33.5,3
13860,2025-05-23,8,3,2,28.4,2
13861,2025-05-23,8,3,1,8.2,2
13862,2025-05-23,8,3,8,49.1,1
13863,2025-05-23,9,1,2,75.2,3
13864,2025-05-23,9,1,7,23.6,2
13865,2025-05-23,9,1,8,41.6,1
13866,2025-05-23,9,1,1,13.5,1
13867,2025-05-23,9,2,2,44.7,1
13868,2025-05-23,9,2,5,16.7,1
13869,2025-05-23,9,2,1,12.3,2
13870,2025-05-23,9,3,5,5.4,1
13871,2025-05-23,9,3,4,3.3,1
13872,2025-05-23,9,3,8,19.8,1
13873,2025-05-23,10,1,1,8.5,1
13874,2025-05-23,10,2,1,20.3,3
13875,2025-05-23,10,3,7,5.9,1
13876,2025-05-23,10,3,3,10.5,1
13877,2025-05-23,10,3,5,12.7,1
13878,2025-05-23,11,1,1,9.4,1
13879,2025-05-23,11,1,2,12.8,1
13880,2025-05-23,11,2,4,9.9,1
13881,2025-05-23,11,2,1,12.7,1
13882,2025-05-23,11,2,7,21.1,2
13883,2025-05-23,11,2,5,13.8,1
13884,2025-05-23,11,2,3,19.4,1
13885,2025-05-23,11,2,2,12.5,1
13886,2025-05-23,11,3,4,28.0,1
13887,2025-05-23,11,3,2,39.7,1
13888,2025-05-23,11,3,1,1.1,1
13889,2025-05-23,11,3,6,12.0,1
13890,2025-05-23,12,1,4,31.9,1
13891,2025-05-23,12,2,2,18.8,1
13892,2025-05-23,12,3,2,186.8,2
13893,2025-05-23,12,3,7,9.5,1
13894,2025-05-23,12,3,6,13.1,1
13895,2025-05-24,1,1,3,5.9,1
13896,2025-05-24,1,1,4,21.7,1
13897,2025-05-24,1,3,7,56.0,2
13898,2025-05-24,1,3,2,8.8,1
13899,2025-05-24,1,3,6,16.8,1
13900,2025-05-24,2,1,3,8.0,1
13901,2025-05-24,2,1,2,23.8,1
13902,2025-05-24,2,1,1,7.7,1
13903,2025-05-24,2,2,8,7.3,1
13904,2025-05-24,2,2,1,11.7,1
13905,2025-05-24,2,3,10,28.9,1
13906,2025-05-24,2,3,3,20.8,1
13907,2025-05-24,2,3,1,7.8,1
13908,2025-05-24,2,3,2,40.8,2
13909,2025-05-24,2,3,6,23.6,1
13910,2025-05-24,3,1,3,23.9,1
13911,2025-05-24,3,1,7,8.7,1
13912,2025-05-24,3,1,2,30.8,1
13913,2025-05-24,3,2,1,40.6,3
13914,2025-05-24,3,2,5,74.7,2
13915,2025-05-24,3,2,4,77.3,1
13916,2025-05-24,3,3,1,10.3,1
13917,2025-05-24,3,3,2,13.4,1
13918,2025-05-24,3,3,6,13.3,1
13919,2025-05-24,3,3,5,21.1,1
13920,2025-05-24,4,1,1,9.9,1
13921,2025-05-24,4,2,2,22.4,1
13922,2025-05-24,4,3,3,20.3,1
13923,2025-05-24,5,1,2,42.8,2
13924,2025-05-24,5,1,8,8.5,1
13925,2025-05-24,5,1,6,17.7,1
13926,2025-05-24,5,2,7,1.7,1
13927,2025-05-24,5,2,1,13.3,2
13928,2025-05-24,5,2,3,48.0,2
13929,2025-05-24,5,2,6,27.0,1
13930,2025-05-24,5,3,3,18.0,1
13931,2025-05-24,5,3,2,83.7,2
13932,2025-05-24,5,3,1,17.8,1
13933,2025-05-24,5,3,7,9.1,1
13934,2025-05-24,6,1,7,16.7,1
13935,2025-05-24,6,1,2,38.0,2
13936,2025-05-24,6,1,5,16.3,1
13937,2025-05-24,6,2,1,44.4,6
13938,2025-05-24,6,2,3,50.0,2
13939,2025-05-24,6,2,4,57.0,1
13940,2025-05-24,6,2,7,17.3,1
13941,2025-05-24,6,3,1,1.0,1
13942,2025-05-24,6,3,2,42.0,3
13943,2025-05-24,7,1,5,3.3,1
13944,2025-05-24,7,1,1,17.6,2
13945,2025-05-24,7,1,6,34.8,1
13946,2025-05-24,7,2,2,47.6,1
13947,2025-05-24,7,2,1,24.3,3
13948,2025-05-24,7,2,5,24.4,2
13949,2025-05-24,7,2,3,16.0,1
13950,2025-05-24,7,3,1,12.8,2
13951,2025-05-24,7,3,5,19.0,2
13952,2025-05-24,7,3,3,39.2,2
13953,2025-05-24,7,3,2,16.4,1
13954,2025-05-24,7,3,6,48.4,1
13955,2025-05-24,8,1,8,9.3,1
13956,2025-05-24,8,1,1,39.8,3
13957,2025-05-24,8,2,2,23.6,1
13958,2025-05-24,8,2,4,77.8,1
13959,2025-05-24,8,2,3,27.5,1
13960,2025-05-24,8,2,1,15.2,1
13961,2025-05-24,8,3,8,22.0,2
13962,2025-05-24,8,3,1,33.6,2
13963,2025-05-24,8,3,2,46.9,3
13964,2025-05-24,9,1,3,9.0,2
13965,2025-05-24,9,1,2,21.5,1
13966,2025-05-24,9,1,1,21.4,1
13967,2025-05-24,9,2,5,13.0,1
13968,2025-05-24,9,3,1,13.4,3
13969,2025-05-24,9,3,6,127.1,1
13970,2025-05-24,9,3,3,32.7,1
13971,2025-05-24,10,1,1,20.4,2
13972,2025-05-24,10,1,7,13.8,1
13973,2025-05-24,10,1,8,7.2,1
13974,2025-05-24,10,2,5,8.5,1
13975,2025-05-24,10,2,2,39.7,2
13976,2025-05-24,10,2,4,19.0,1
13977,2025-05-24,10,2,1,11.2,2
13978,2025-05-24,10,3,2,74.8,1
13979,2025-05-24,10,3,4,70.1,2
13980,2025-05-24,10,3,1,17.3,1
13981,2025-05-24,11,1,3,12.6,1
13982,2025-05-24,11,1,8,14.8,1
13983,2025-05-24,11,1,2,53.2,2
13984,2025-05-24,11,2,5,20.2,1
13985,2025-05-24,11,2,3,38.4,2
13986,2025-05-24,11,2,1,6.0,2
13987,2025-05-24,11,3,3,127.3,4
13988,2025-05-24,11,3,1,4.4,1
13989,2025-05-24,11,3,6,11.5,1
13990,2025-05-24,11,3,2,127.0,1
13991,2025-05-24,12,1,1,6.6,2
13992,2025-05-24,12,2,1,9.1,1
13993,2025-05-24,12,2,6,49.4,2
13994,2025-05-25,1,1,4,22.7,1
13995,2025-05-25,1,1,1,3.7,1
13996,2025-05-25,1,1,2,27.4,1
13997,2025-05-25,1,1,5,13.2,1
13998,2025-05-25,1,2,5,22.7,1
13999,2025-05-25,1,2,4,30.3,1
14000,2025-05-25,1,3,4,34.4,1
14001,2025-05-25,1,3,2,23.4,1
14002,2025-05-25,1,3,5,15.1,1
14003,2025-05-25,2,1,3,11.5,1
14004,2025-05-25,2,2,6,46.1,1
14005,2025-05-25,2,2,3,6.3,1
14006,2025-05-25,2,3,5,3.8,1
14007,2025-05-25,2,3,7,20.5,1
14008,2025-05-25,2,3,2,5.2,1
14009,2025-05-25,3,1,6,20.0,1
14010,2025-05-25,3,1,2,51.5,2
14011,2025-05-25,3,1,1,24.0,3
14012,2025-05-25,3,1,7,8.3,1
14013,2025-05-25,3,1,3,21.6,1
14014,2025-05-25,3,2,3,17.8,1
14015,2025-05-25,3,2,8,6.7,1
14016,2025-05-25,3,2,2,48.1,4
14017,2025-05-25,3,2,1,10.7,1
14018,2025-05-25,3,2,6,18.6,1
14019,2025-05-25,3,2,5,18.6,1
14020,2025-05-25,3,3,5,1.9,1
14021,2025-05-25,3,3,4,3.8,1
14022,2025-05-25,3,3,2,113.0,5
14023,2025-05-25,3,3,8,45.6,2
14024,2025-05-25,3,3,7,5.8,1
14025,2025-05-25,4,1,5,17.3,1
14026,2025-05-25,4,1,8,1.5,1
14027,2025-05-25,4,3,7,10.7,1
14028,2025-05-25,4,3,1,5.7,1
14029,2025-05-25,5,1,1,25.1,2
14030,2025-05-25,5,1,2,29.1,2
14031,2025-05-25,5,1,7,16.9,1
14032,2025-05-25,5,1,6,16.4,1
14033,2025-05-25,5,2,1,5.9,1
14034,2025-05-25,5,2,2,3.2,1
14035,2025-05-25,5,2,8,19.2,1
14036,2025-05-25,5,3,4,83.4,2
14037,2025-05-25,5,3,5,8.1,1
14038,2025-05-25,5,3,1,9.5,2
14039,2025-05-25,5,3,7,18.9,1
14040,2025-05-25,6,1,1,9.2,1
14041,2025-05-25,6,2,6,30.5,1
14042,2025-05-25,6,2,4,7.6,1
14043,2025-05-25,6,2,3,4.8,1
14044,2025-05-25,6,3,8,6.8,1
14045,2025-05-25,6,3,1,20.8,2
14046,2025-05-25,6,3,4,55.2,1
14047,2025-05-25,7,1,7,23.2,1
14048,2025-05-25,7,1,3,12.0,1
14049,2025-05-25,7,1,1,8.7,1
14050,2025-05-25,7,1,4,40.6,1
14051,2025-05-25,7,2,1,41.9,4
14052,2025-05-25,7,2,5,11.8,1
14053,2025-05-25,7,2,4,127.5,2
14054,2025-05-25,7,2,2,91.9,2
14055,2025-05-25,7,3,4,69.7,1
14056,2025-05-25,7,3,6,17.3,1
14057,2025-05-25,7,3,5,37.2,2
14058,2025-05-25,7,3,1,1.3,1
14059,2025-05-25,8,1,3,6.3,1
14060,2025-05-25,8,1,2,5.3,1
14061,2025-05-25,8,2,2,26.6,1
14062,2025-05-25,8,2,3,53.3,1
14063,2025-05-25,8,2,1,9.6,1
14064,2025-05-25,8,3,2,51.9,3
14065,2025-05-25,8,3,1,19.5,3
14066,2025-05-25,9,1,5,24.9,1
14067,2025-05-25,9,1,2,45.5,1
14068,2025-05-25,9,1,8,9.9,1
14069,2025-05-25,9,2,3,18.0,1
14070,2025-05-25,10,1,8,6.2,1
14071,2025-05-25,10,1,7,14.8,1
14072,2025-05-25,10,1,1,19.9,1
14073,2025-05-25,10,2,1,41.1,3
14074,2025-05-25,10,2,2,54.8,2
14075,2025-05-25,10,3,3,35.0,1
14076,2025-05-25,10,3,2,23.7,1
14077,2025-05-25,10,3,1,9.7,1
14078,2025-05-25,11,1,1,44.8,2
14079,2025-05-25,11,1,4,74.7,1
14080,2025-05-25,11,2,2,28.7,2
14081,2025-05-25,11,2,3,42.5,3
14082,2025-05-25,11,2,1,11.8,2
14083,2025-05-25,11,2,7,7.9,1
14084,2025-05-25,11,3,10,33.6,1
14085,2025-05-25,11,3,1,18.3,3
14086,2025-05-25,11,3,5,11.2,1
14087,2025-05-25,11,3,3,11.8,1
14088,2025-05-25,12,1,2,34.3,1
14089,2025-05-25,12,1,1,2.1,1
14090,2025-05-25,12,2,5,21.9,1
14091,2025-05-25,12,2,1,1.6,1
14092,2025-05-25,12,2,3,11.9,1
14093,2025-05-25,12,3,5,14.8,2
14094,2025-05-25,12,3,2,31.3,1
14095,2025-05-26,1,1,5,20.0,1
14096,2025-05-26,1,2,3,16.0,1
14097,2025-05-26,1,2,2,19.4,1
14098,2025-05-26,1,2,1,21.7,1
14099,2025-05-26,1,3,2,22.7,2
14100,2025-05-26,1,3,4,57.2,2
14101,2025-05-26,1,3,3,9.7,1
14102,2025-05-26,1,3,7,16.4,1
14103,2025-05-26,2,1,2,11.8,1
14104,2025-05-26,2,1,4,11.1,1
14105,2025-05-26,2,1,8,5.7,1
14106,2025-05-26,2,2,1,8.0,2
14107,2025-05-26,2,2,3,24.3,2
14108,2025-05-26,2,3,2,9.1,1
14109,2025-05-26,2,3,4,14.4,1
14110,2025-05-26,2,3,8,27.4,2
14111,2025-05-26,2,3,1,5.0,1
14112,2025-05-26,3,1,1,33.9,3
14113,2025-05-26,3,1,4,54.6,2
14114,2025-05-26,3,1,2,25.4,1
14115,2025-05-26,3,1,7,16.1,1
14116,2025-05-26,3,2,6,67.5,2
14117,2025-05-26,3,2,1,4.2,1
14118,2025-05-26,3,2,3,20.2,1
14119,2025-05-26,3,3,5,12.7,1
14120,2025-05-26,3,3,2,54.5,2
14121,2025-05-26,3,3,1,24.0,1
14122,2025-05-26,4,1,5,14.1,1
14123,2025-05-26,4,1,1,20.9,1
14124,2025-05-26,4,2,1,21.9,2
14125,2025-05-26,4,3,3,20.1,1
14126,2025-05-26,4,3,2,37.1,2
14127,2025-05-26,4,3,1,9.3,1
14128,2025-05-26,5,1,2,38.3,1
14129,2025-05-26,5,1,1,4.3,1
14130,2025-05-26,5,2,2,67.3,1
14131,2025-05-26,5,2,1,2.8,1
14132,2025-05-26,5,2,8,3.1,1
14133,2025-05-26,5,2,7,5.4,1
14134,2025-05-26,5,2,5,7.3,1
14135,2025-05-26,5,3,10,35.2,1
14136,2025-05-26,5,3,8,11.3,1
14137,2025-05-26,5,3,7,22.8,1
14138,2025-05-26,5,3,4,82.8,1
14139,2025-05-26,6,1,2,22.7,1
14140,2025-05-26,6,1,4,5.6,1
14141,2025-05-26,6,1,3,28.4,2
14142,2025-05-26,6,2,1,11.6,1
14143,2025-05-26,6,2,3,33.3,1
14144,2025-05-26,7,1,1,33.5,3
14145,2025-05-26,7,1,5,9.9,1
14146,2025-05-26,7,1,6,93.4,3
14147,2025-05-26,7,1,3,2.5,1
14148,2025-05-26,7,2,6,25.3,1
14149,2025-05-26,7,2,2,10.2,1
14150,2025-05-26,7,2,4,6.0,1
14151,2025-05-26,7,3,4,68.3,2
14152,2025-05-26,7,3,7,11.2,1
14153,2025-05-26,7,3,1,9.3,2
14154,2025-05-26,7,3,2,41.9,2
14155,2025-05-26,7,3,8,6.5,1
14156,2025-05-26,8,1,2,35.1,3
14157,2025-05-26,8,1,1,32.9,3
14158,2025-05-26,8,1,8,24.5,1
14159,2025-05-26,8,1,5,4.7,1
14160,2025-05-26,8,1,6,98.7,2
14161,2025-05-26,8,2,1,4.6,1
