ProductionKey,Date,MachineKey,ShiftKey,Planned Minutes,Run Minutes,Ideal Minutes,Units Produced,Units Good
2941,2025-03-23,9,1,480.0,430.5,393.9,1244,1236
2942,2025-03-23,9,2,480.0,448.6,404.1,1276,1261
2943,2025-03-23,9,3,480.0,453.7,392.0,1238,1222
2944,2025-03-23,10,1,480.0,394.2,329.0,1316,1293
2945,2025-03-23,10,2,480.0,398.3,342.8,1371,1347
2946,2025-03-23,10,3,480.0,355.3,298.5,1194,1176
2947,2025-03-23,11,1,480.0,346.2,298.1,1022,999
2948,2025-03-23,11,2,480.0,411.7,363.7,1247,1214
2949,2025-03-23,11,3,480.0,403.6,319.4,1095,1073
2950,2025-03-23,12,1,480.0,426.3,366.7,1375,1357
2951,2025-03-23,12,2,480.0,411.0,352.5,1322,1302
2952,2025-03-23,12,3,440.0,314.3,268.3,1006,993
2953,2025-03-24,1,1,480.0,458.6,406.2,2031,2008
2954,2025-03-24,1,2,480.0,455.1,401.6,2008,1981
2955,2025-03-24,1,3,480.0,410.9,363.2,1816,1790
2956,2025-03-24,2,1,480.0,452.1,386.6,1933,1900
2957,2025-03-24,2,2,480.0,468.5,411.6,2058,2030
2958,2025-03-24,2,3,480.0,390.2,338.0,1690,1678
2959,2025-03-24,3,1,480.0,365.7,295.6,1314,1282
2960,2025-03-24,3,2,480.0,414.7,339.5,1509,1471
2961,2025-03-24,3,3,445.0,218.2,171.0,760,743
2962,2025-03-24,4,1,480.0,359.6,319.4,2017,2002
2963,2025-03-24,4,2,480.0,480.0,426.6,2694,2666
2964,2025-03-24,4,3,480.0,398.3,358.0,2261,2235
2965,2025-03-24,5,1,480.0,398.3,339.5,970,954
2966,2025-03-24,5,2,480.0,251.2,223.7,639,628
2967,2025-03-24,5,3,480.0,383.5,319.9,914,901
2968,2025-03-24,6,1,480.0,325.2,272.6,779,758
2969,2025-03-24,6,2,480.0,403.8,340.9,974,951
2970,2025-03-24,6,3,444.2,362.2,290.9,831,811
2971,2025-03-24,7,1,480.0,311.1,260.0,650,634
2972,2025-03-24,7,2,480.0,390.1,318.8,797,775
2973,2025-03-24,7,3,480.0,287.1,237.2,593,577
2974,2025-03-24,8,1,480.0,365.8,315.1,822,803
2975,2025-03-24,8,2,480.0,371.3,320.5,836,820
2976,2025-03-24,8,3,480.0,373.5,318.9,832,818
2977,2025-03-24,9,1,480.0,446.8,405.3,1280,1256
2978,2025-03-24,9,2,480.0,426.8,392.4,1239,1217
2979,2025-03-24,9,3,480.0,429.5,380.0,1200,1186
2980,2025-03-24,10,1,480.0,445.9,386.0,1544,1521
2981,2025-03-24,10,2,480.0,444.8,393.2,1573,1557
2982,2025-03-24,10,3,480.0,382.2,321.8,1287,1268
2983,2025-03-24,11,1,480.0,368.1,304.8,1045,1018
2984,2025-03-24,11,2,480.0,480.0,413.3,1417,1383
2985,2025-03-24,11,3,480.0,388.4,327.0,1121,1098
2986,2025-03-24,12,1,480.0,403.1,363.5,1363,1342
2987,2025-03-24,12,2,480.0,471.7,416.8,1563,1532
2988,2025-03-24,12,3,438.8,117.8,100.5,377,373
2989,2025-03-25,1,1,480.0,474.9,424.4,2122,2095
2990,2025-03-25,1,2,480.0,411.7,362.4,1812,1793
2991,2025-03-25,1,3,480.0,450.2,381.6,1908,1885
2992,2025-03-25,2,1,480.0,392.3,342.0,1710,1681
2993,2025-03-25,2,2,480.0,480.0,425.8,2129,2097
2994,2025-03-25,2,3,480.0,419.3,352.6,1763,1754
2995,2025-03-25,3,1,480.0,455.9,379.1,1685,1646
2996,2025-03-25,3,2,480.0,418.6,354.1,1574,1539
2997,2025-03-25,3,3,480.0,444.8,359.1,1596,1558
2998,2025-03-25,4,1,480.0,452.7,425.1,2685,2649
2999,2025-03-25,4,2,480.0,451.7,412.0,2602,2579
3000,2025-03-25,4,3,480.0,404.1,352.1,2224,2199
3001,2025-03-25,5,1,480.0,435.7,368.2,1052,1023
3002,2025-03-25,5,2,480.0,371.4,324.1,926,905
3003,2025-03-25,5,3,480.0,421.9,348.9,997,982
3004,2025-03-25,6,1,480.0,403.6,338.8,968,948
3005,2025-03-25,6,2,480.0,373.5,319.2,912,896
3006,2025-03-25,6,3,480.0,391.4,324.4,927,912
3007,2025-03-25,7,1,480.0,377.0,309.6,774,755
3008,2025-03-25,7,2,480.0,379.7,304.0,760,738
3009,2025-03-25,7,3,480.0,375.5,292.4,731,715
3010,2025-03-25,8,1,480.0,369.7,321.2,838,822
3011,2025-03-25,8,2,480.0,395.6,340.0,887,868
3012,2025-03-25,8,3,480.0,421.7,335.4,875,853
3013,2025-03-25,9,1,480.0,437.1,399.3,1261,1241
3014,2025-03-25,9,2,480.0,414.8,375.2,1185,1167
3015,2025-03-25,9,3,480.0,397.7,351.2,1109,1095
3016,2025-03-25,10,1,480.0,444.7,382.8,1531,1501
3017,2025-03-25,10,2,480.0,410.9,361.5,1446,1418
3018,2025-03-25,10,3,480.0,276.2,232.8,931,918
3019,2025-03-25,11,1,480.0,427.1,360.8,1237,1199
3020,2025-03-25,11,2,480.0,429.1,367.2,1259,1232
3021,2025-03-25,11,3,480.0,375.1,301.6,1034,1013
3022,2025-03-25,12,1,480.0,455.5,380.5,1427,1406
3023,2025-03-25,12,2,480.0,402.8,355.5,1333,1314
3024,2025-03-25,12,3,480.0,237.4,205.1,769,756
3025,2025-03-26,1,1,480.0,457.7,395.2,1976,1950
3026,2025-03-26,1,2,480.0,436.7,385.6,1928,1904
3027,2025-03-26,1,3,480.0,388.4,341.2,1706,1684
3028,2025-03-26,2,1,480.0,413.7,376.8,1884,1862
3029,2025-03-26,2,2,480.0,373.9,335.6,1678,1660
3030,2025-03-26,2,3,480.0,292.2,257.0,1285,1253
3031,2025-03-26,3,1,480.0,418.9,347.4,1544,1505
3032,2025-03-26,3,2,480.0,379.5,316.1,1405,1381
3033,2025-03-26,3,3,480.0,417.4,341.8,1519,1486
3034,2025-03-26,4,1,480.0,425.1,386.8,2443,2422
3035,2025-03-26,4,2,480.0,420.8,383.3,2421,2380
3036,2025-03-26,4,3,480.0,414.0,355.9,2248,2214
3037,2025-03-26,5,1,480.0,422.4,355.6,1016,1001
3038,2025-03-26,5,2,480.0,446.9,391.3,1118,1100
3039,2025-03-26,5,3,480.0,394.3,322.7,922,907
3040,2025-03-26,6,1,480.0,435.1,351.4,1004,987
3041,2025-03-26,6,2,480.0,425.5,357.7,1022,1004
3042,2025-03-26,6,3,480.0,354.3,289.1,826,810
3043,2025-03-26,7,1,480.0,350.6,280.0,700,679
3044,2025-03-26,7,2,480.0,262.4,219.2,548,532
3045,2025-03-26,7,3,480.0,461.4,370.4,926,903
3046,2025-03-26,8,1,480.0,389.5,330.1,861,847
3047,2025-03-26,8,2,480.0,273.8,234.6,612,601
3048,2025-03-26,8,3,480.0,422.5,354.2,924,913
3049,2025-03-26,9,1,312.0,224.3,203.6,643,636
3050,2025-03-26,9,2,480.0,467.4,416.1,1314,1290
3051,2025-03-26,9,3,480.0,429.7,375.6,1186,1171
3052,2025-03-26,10,1,480.0,428.7,368.5,1474,1450
3053,2025-03-26,10,2,480.0,423.4,361.2,1445,1418
3054,2025-03-26,10,3,480.0,377.8,315.5,1262,1239
3055,2025-03-26,11,1,480.0,366.0,316.5,1085,1064
3056,2025-03-26,11,2,480.0,419.1,363.1,1245,1212
3057,2025-03-26,11,3,480.0,422.5,340.4,1167,1155
3058,2025-03-26,12,1,480.0,440.7,392.8,1473,1443
3059,2025-03-26,12,2,480.0,430.2,367.2,1377,1368
3060,2025-03-26,12,3,480.0,423.7,360.0,1350,1319
3061,2025-03-27,1,1,480.0,419.5,371.8,1859,1842
3062,2025-03-27,1,2,480.0,437.5,385.2,1926,1911
3063,2025-03-27,1,3,480.0,387.8,342.8,1714,1695
3064,2025-03-27,2,1,480.0,362.4,322.8,1614,1600
3065,2025-03-27,2,2,480.0,447.3,404.8,2024,1994
3066,2025-03-27,2,3,480.0,480.0,407.6,2038,2010
3067,2025-03-27,3,1,480.0,315.8,255.6,1136,1115
3068,2025-03-27,3,2,480.0,363.9,299.5,1331,1306
3069,2025-03-27,3,3,480.0,424.2,342.2,1521,1486
3070,2025-03-27,4,1,480.0,480.0,447.0,2823,2789
3071,2025-03-27,4,2,480.0,419.8,375.1,2369,2325
3072,2025-03-27,4,3,480.0,461.1,401.2,2534,2492
3073,2025-03-27,5,1,480.0,317.7,272.3,778,765
3074,2025-03-27,5,2,480.0,388.9,335.6,959,940
3075,2025-03-27,5,3,480.0,407.6,345.1,986,973
3076,2025-03-27,6,1,480.0,442.1,387.8,1108,1082
3077,2025-03-27,6,2,480.0,396.7,333.9,954,937
3078,2025-03-27,6,3,480.0,367.1,302.4,864,845
3079,2025-03-27,7,1,480.0,337.8,272.4,681,662
3080,2025-03-27,7,2,480.0,388.5,325.6,814,794
3081,2025-03-27,7,3,480.0,399.4,325.6,814,793
3082,2025-03-27,8,1,480.0,480.0,404.8,1056,1032
3083,2025-03-27,8,2,480.0,331.9,283.3,739,726
3084,2025-03-27,8,3,480.0,331.2,278.3,726,710
3085,2025-03-27,9,1,480.0,466.0,421.8,1332,1323
3086,2025-03-27,9,2,480.0,468.5,433.5,1369,1352
3087,2025-03-27,9,3,480.0,437.4,371.8,1174,1156
3088,2025-03-27,10,1,480.0,476.1,417.8,1671,1650
3089,2025-03-27,10,2,480.0,454.5,396.2,1585,1567
3090,2025-03-27,10,3,435.8,254.4,211.5,846,831
3091,2025-03-27,11,1,480.0,412.4,339.5,1164,1142
3092,2025-03-27,11,2,480.0,423.5,349.7,1199,1182
3093,2025-03-27,11,3,480.0,313.5,257.2,882,859
3094,2025-03-27,12,1,480.0,427.4,368.8,1383,1363
3095,2025-03-27,12,2,480.0,410.5,368.3,1381,1372
3096,2025-03-27,12,3,480.0,354.8,304.8,1143,1125
3097,2025-03-28,1,1,480.0,419.7,369.2,1846,1824
3098,2025-03-28,1,2,480.0,441.0,398.6,1993,1971
3099,2025-03-28,1,3,480.0,435.9,377.8,1889,1872
3100,2025-03-28,2,1,480.0,376.9,326.4,1632,1609
3101,2025-03-28,2,2,480.0,451.4,385.8,1929,1905
3102,2025-03-28,2,3,480.0,370.9,315.4,1577,1555
3103,2025-03-28,3,1,480.0,419.7,353.0,1569,1553
3104,2025-03-28,3,2,480.0,384.3,318.4,1415,1386
3105,2025-03-28,3,3,480.0,473.9,384.8,1710,1664
3106,2025-03-28,4,1,480.0,439.8,407.6,2574,2550
3107,2025-03-28,4,2,480.0,464.9,420.2,2654,2606
3108,2025-03-28,4,3,480.0,464.3,399.5,2523,2514
3109,2025-03-28,5,1,480.0,398.6,354.9,1014,996
3110,2025-03-28,5,2,480.0,297.2,255.5,730,713
3111,2025-03-28,5,3,480.0,441.0,362.2,1035,1012
3112,2025-03-28,6,1,480.0,443.7,385.7,1102,1088
3113,2025-03-28,6,2,480.0,467.9,397.9,1137,1116
3114,2025-03-28,6,3,440.1,295.3,250.2,715,698
3115,2025-03-28,7,1,480.0,384.4,308.4,771,752
3116,2025-03-28,7,2,480.0,278.2,232.0,580,564
3117,2025-03-28,7,3,480.0,408.1,322.4,806,786
3118,2025-03-28,8,1,480.0,455.1,389.9,1017,1001
3119,2025-03-28,8,2,480.0,355.3,304.8,795,778
3120,2025-03-28,8,3,480.0,378.1,318.9,832,813
3121,2025-03-28,9,1,480.0,446.5,394.9,1247,1233
3122,2025-03-28,9,2,480.0,480.0,423.7,1338,1334
3123,2025-03-28,9,3,480.0,374.9,329.3,1040,1025
3124,2025-03-28,10,1,480.0,445.3,379.2,1517,1492
3125,2025-03-28,10,2,480.0,384.5,320.8,1283,1269
3126,2025-03-28,10,3,442.8,382.4,325.2,1301,1276
3127,2025-03-28,11,1,480.0,416.4,351.8,1206,1180
3128,2025-03-28,11,2,480.0,389.8,325.5,1116,1093
3129,2025-03-28,11,3,480.0,468.5,399.9,1371,1341
3130,2025-03-28,12,1,480.0,480.0,441.6,1656,1629
3131,2025-03-28,12,2,480.0,386.0,336.8,1263,1241
3132,2025-03-28,12,3,480.0,397.5,339.2,1272,1243
3133,2025-03-29,1,1,480.0,480.0,423.6,2118,2083
3134,2025-03-29,1,2,480.0,423.3,392.2,1961,1946
3135,2025-03-29,1,3,480.0,445.6,375.2,1876,1849
3136,2025-03-29,2,1,480.0,407.4,356.6,1783,1753
3137,2025-03-29,2,2,480.0,448.5,377.2,1886,1867
3138,2025-03-29,2,3,480.0,461.3,388.6,1943,1917
3139,2025-03-29,3,1,480.0,446.4,366.5,1629,1599
3140,2025-03-29,3,2,480.0,381.9,317.2,1410,1386
3141,2025-03-29,3,3,441.6,348.1,281.9,1253,1227
3142,2025-03-29,4,1,480.0,470.6,426.7,2695,2670
3143,2025-03-29,4,2,480.0,382.7,344.4,2175,2148
3144,2025-03-29,4,3,480.0,402.5,352.0,2223,2200
3145,2025-03-29,5,1,480.0,412.0,364.0,1040,1023
3146,2025-03-29,5,2,480.0,441.8,367.9,1051,1035
3147,2025-03-29,5,3,480.0,404.5,345.4,987,973
3148,2025-03-29,6,1,480.0,434.3,362.6,1036,1012
3149,2025-03-29,6,2,480.0,408.5,338.1,966,945
3150,2025-03-29,6,3,480.0,390.5,321.3,918,903
3151,2025-03-29,7,1,480.0,431.4,363.2,908,882
3152,2025-03-29,7,2,480.0,424.1,345.6,864,836
3153,2025-03-29,7,3,480.0,322.8,253.6,634,618
3154,2025-03-29,8,1,480.0,406.1,341.2,890,873
3155,2025-03-29,8,2,480.0,387.6,329.7,860,837
3156,2025-03-29,8,3,480.0,382.0,317.4,828,812
3157,2025-03-29,9,1,480.0,400.4,349.6,1104,1090
3158,2025-03-29,9,2,480.0,385.2,350.2,1106,1090
3159,2025-03-29,9,3,480.0,454.0,383.8,1212,1188
3160,2025-03-29,10,1,480.0,460.6,408.2,1633,1604
3161,2025-03-29,10,2,480.0,449.4,396.0,1584,1562
3162,2025-03-29,10,3,443.3,430.7,365.8,1463,1442
3163,2025-03-29,11,1,480.0,413.2,348.8,1196,1173
3164,2025-03-29,11,2,480.0,369.7,310.3,1064,1037
3165,2025-03-29,11,3,480.0,449.3,372.2,1276,1242
3166,2025-03-29,12,1,480.0,436.8,385.1,1444,1413
3167,2025-03-29,12,2,480.0,414.8,361.3,1355,1336
3168,2025-03-29,12,3,480.0,344.3,295.7,1109,1096
3169,2025-03-30,1,1,480.0,446.8,401.2,2006,1993
3170,2025-03-30,1,2,480.0,354.7,319.4,1597,1584
3171,2025-03-30,1,3,480.0,459.5,374.0,1870,1859
3172,2025-03-30,2,1,480.0,448.1,388.2,1941,1909
3173,2025-03-30,2,2,480.0,410.9,356.6,1783,1752
3174,2025-03-30,2,3,480.0,416.1,368.8,1844,1815
3175,2025-03-30,3,1,480.0,356.6,298.1,1325,1298
3176,2025-03-30,3,2,480.0,453.7,370.4,1646,1611
3177,2025-03-30,3,3,480.0,393.5,313.0,1391,1364
3178,2025-03-30,4,1,480.0,420.1,379.7,2398,2396
3179,2025-03-30,4,2,480.0,454.8,413.7,2613,2599
3180,2025-03-30,4,3,480.0,442.8,394.7,2493,2460
3181,2025-03-30,5,1,480.0,325.7,288.8,825,807
3182,2025-03-30,5,2,480.0,309.4,268.8,768,757
3183,2025-03-30,5,3,480.0,355.5,301.7,862,846
3184,2025-03-30,6,1,480.0,426.1,360.5,1030,1008
3185,2025-03-30,6,2,480.0,398.1,340.9,974,955
3186,2025-03-30,6,3,480.0,397.0,330.8,945,923
3187,2025-03-30,7,1,480.0,361.5,297.6,744,723
3188,2025-03-30,7,2,480.0,434.2,354.0,885,864
3189,2025-03-30,7,3,480.0,337.2,258.4,646,631
3190,2025-03-30,8,1,480.0,422.2,358.8,936,909
3191,2025-03-30,8,2,480.0,461.1,402.1,1049,1031
3192,2025-03-30,8,3,480.0,407.2,342.7,894,876
3193,2025-03-30,9,1,480.0,472.7,416.1,1314,1296
3194,2025-03-30,9,2,480.0,400.3,364.8,1152,1126
3195,2025-03-30,9,3,480.0,388.4,343.3,1084,1064
3196,2025-03-30,10,1,480.0,402.6,353.8,1415,1381
3197,2025-03-30,10,2,480.0,439.5,376.8,1507,1481
3198,2025-03-30,10,3,480.0,480.0,401.8,1607,1587
3199,2025-03-30,11,1,480.0,381.3,326.4,1119,1100
3200,2025-03-30,11,2,480.0,476.1,412.4,1414,1385
3201,2025-03-30,11,3,453.5,255.2,212.0,727,707
3202,2025-03-30,12,1,480.0,459.9,401.6,1506,1485
3203,2025-03-30,12,2,480.0,466.0,412.8,1548,1523
3204,2025-03-30,12,3,480.0,453.4,390.7,1465,1452
3205,2025-03-31,1,1,480.0,445.5,395.4,1977,1965
3206,2025-03-31,1,2,480.0,440.4,374.2,1871,1856
3207,2025-03-31,1,3,480.0,409.1,371.4,1857,1837
3208,2025-03-31,2,1,480.0,465.7,400.0,2000,1981
3209,2025-03-31,2,2,480.0,426.2,362.2,1811,1798
3210,2025-03-31,2,3,480.0,441.7,387.4,1937,1912
3211,2025-03-31,3,1,480.0,411.8,344.2,1530,1494
3212,2025-03-31,3,2,480.0,405.7,336.1,1494,1445
3213,2025-03-31,3,3,480.0,415.3,323.1,1436,1405
3214,2025-03-31,4,1,480.0,443.7,397.7,2512,2475
3215,2025-03-31,4,2,480.0,420.8,390.4,2466,2437
3216,2025-03-31,4,3,436.3,391.9,351.0,2217,2206
3217,2025-03-31,5,1,480.0,383.3,321.6,919,905
3218,2025-03-31,5,2,480.0,404.1,355.9,1017,1003
3219,2025-03-31,5,3,480.0,459.2,378.7,1082,1061
3220,2025-03-31,6,1,480.0,407.4,354.6,1013,990
3221,2025-03-31,6,2,480.0,447.9,393.1,1123,1100
3222,2025-03-31,6,3,480.0,360.7,308.4,881,864
3223,2025-03-31,7,1,480.0,382.4,312.8,782,761
3224,2025-03-31,7,2,480.0,436.5,351.2,878,854
3225,2025-03-31,7,3,480.0,433.0,348.4,871,848
3226,2025-03-31,8,1,480.0,421.3,369.1,963,947
3227,2025-03-31,8,2,480.0,359.8,301.7,787,768
3228,2025-03-31,8,3,480.0,406.1,335.8,876,860
3229,2025-03-31,9,1,480.0,469.3,432.9,1367,1346
3230,2025-03-31,9,2,480.0,437.9,394.2,1245,1232
3231,2025-03-31,9,3,480.0,417.5,355.0,1121,1102
3232,2025-03-31,10,1,480.0,395.5,345.8,1383,1355
3233,2025-03-31,10,2,480.0,336.1,284.2,1137,1123
3234,2025-03-31,10,3,480.0,354.6,302.0,1208,1195
3235,2025-03-31,11,1,480.0,457.9,390.2,1338,1302
3236,2025-03-31,11,2,480.0,397.4,338.9,1162,1141
3237,2025-03-31,11,3,480.0,323.8,268.6,921,902
3238,2025-03-31,12,1,480.0,389.6,343.2,1287,1268
3239,2025-03-31,12,2,480.0,384.9,339.7,1274,1259
3240,2025-03-31,12,3,480.0,344.0,296.3,1111,1100
3241,2025-04-01,1,1,480.0,460.0,405.6,2028,2005
3242,2025-04-01,1,2,480.0,465.0,420.0,2100,2081
3243,2025-04-01,1,3,480.0,360.6,316.0,1580,1564
3244,2025-04-01,2,1,480.0,415.3,378.0,1890,1871
3245,2025-04-01,2,2,480.0,472.5,422.6,2113,2079
3246,2025-04-01,2,3,480.0,462.0,387.8,1939,1911
3247,2025-04-01,3,1,480.0,464.0,382.5,1700,1653
3248,2025-04-01,3,2,480.0,370.8,310.7,1381,1357
3249,2025-04-01,3,3,480.0,244.6,197.3,877,858
3250,2025-04-01,4,1,480.0,456.5,409.0,2583,2552
3251,2025-04-01,4,2,480.0,459.1,408.5,2580,2556
3252,2025-04-01,4,3,480.0,437.1,376.7,2379,2357
3253,2025-04-01,5,1,480.0,307.4,269.9,771,759
3254,2025-04-01,5,2,480.0,395.0,353.5,1010,996
3255,2025-04-01,5,3,480.0,364.5,302.8,865,852
3256,2025-04-01,6,1,480.0,369.3,309.1,883,867
3257,2025-04-01,6,2,480.0,442.2,373.1,1066,1047
3258,2025-04-01,6,3,480.0,349.4,288.1,823,806
3259,2025-04-01,7,1,480.0,340.2,276.8,692,675
3260,2025-04-01,7,2,480.0,367.7,307.2,768,748
3261,2025-04-01,7,3,480.0,399.6,318.0,795,775
3262,2025-04-01,8,1,480.0,449.2,374.9,978,956
3263,2025-04-01,8,2,480.0,377.6,320.1,835,817
3264,2025-04-01,8,3,480.0,364.4,299.0,780,764
3265,2025-04-01,9,1,480.0,413.4,372.1,1175,1154
3266,2025-04-01,9,2,480.0,378.1,334.7,1057,1046
3267,2025-04-01,9,3,480.0,425.8,370.5,1170,1157
3268,2025-04-01,10,1,480.0,422.5,368.8,1475,1449
3269,2025-04-01,10,2,480.0,442.4,381.2,1525,1496
3270,2025-04-01,10,3,480.0,372.5,313.5,1254,1236
3271,2025-04-01,11,1,480.0,392.8,340.1,1166,1132
3272,2025-04-01,11,2,480.0,398.5,340.4,1167,1146
3273,2025-04-01,11,3,480.0,367.9,299.2,1026,1003
3274,2025-04-01,12,1,480.0,403.9,356.0,1335,1323
3275,2025-04-01,12,2,480.0,404.1,358.7,1345,1332
3276,2025-04-01,12,3,480.0,465.3,401.3,1505,1486
3277,2025-04-02,1,1,480.0,456.3,381.2,1906,1884
3278,2025-04-02,1,2,480.0,374.7,329.8,1649,1639
3279,2025-04-02,1,3,480.0,472.4,401.6,2008,1986
3280,2025-04-02,2,1,480.0,426.3,373.8,1869,1837
3281,2025-04-02,2,2,480.0,466.5,408.6,2043,2022
3282,2025-04-02,2,3,449.7,391.6,338.6,1693,1665
3283,2025-04-02,3,1,480.0,429.4,344.0,1529,1500
3284,2025-04-02,3,2,480.0,252.3,217.8,968,945
3285,2025-04-02,3,3,480.0,427.4,335.7,1492,1460
3286,2025-04-02,4,1,480.0,480.0,433.8,2740,2702
3287,2025-04-02,4,2,480.0,395.7,365.1,2306,2290
3288,2025-04-02,4,3,480.0,360.2,318.1,2009,1991
3289,2025-04-02,5,1,480.0,309.2,263.6,753,738
3290,2025-04-02,5,2,480.0,428.9,375.6,1073,1055
3291,2025-04-02,5,3,480.0,345.5,286.6,819,804
3292,2025-04-02,6,1,480.0,417.1,357.4,1021,1005
3293,2025-04-02,6,2,480.0,439.5,361.6,1033,1015
3294,2025-04-02,6,3,480.0,340.5,283.1,809,787
3295,2025-04-02,7,1,480.0,416.0,339.6,849,826
3296,2025-04-02,7,2,480.0,344.6,280.4,701,682
3297,2025-04-02,7,3,480.0,376.1,290.8,727,709
3298,2025-04-02,8,1,480.0,411.6,350.4,914,897
3299,2025-04-02,8,2,480.0,335.0,292.9,764,751
3300,2025-04-02,8,3,480.0,350.4,282.9,738,720
3301,2025-04-02,9,1,480.0,357.0,310.3,980,964
3302,2025-04-02,9,2,480.0,418.6,375.6,1186,1170
3303,2025-04-02,9,3,480.0,435.3,376.2,1188,1172
3304,2025-04-02,10,1,480.0,419.3,364.5,1458,1447
3305,2025-04-02,10,2,480.0,362.9,304.8,1219,1206
3306,2025-04-02,10,3,480.0,125.9,105.8,423,417
3307,2025-04-02,11,1,480.0,387.3,334.2,1146,1123
3308,2025-04-02,11,2,480.0,425.9,356.4,1222,1192
3309,2025-04-02,11,3,480.0,401.5,329.0,1128,1096
3310,2025-04-02,12,1,480.0,412.7,365.9,1372,1353
3311,2025-04-02,12,2,480.0,464.8,404.8,1518,1501
3312,2025-04-02,12,3,480.0,480.0,409.1,1534,1519
3313,2025-04-03,1,1,480.0,462.7,419.2,2096,2067
3314,2025-04-03,1,2,480.0,450.8,392.2,1961,1944
3315,2025-04-03,1,3,480.0,430.7,376.0,1880,1876
3316,2025-04-03,2,1,480.0,480.0,412.8,2064,2044
3317,2025-04-03,2,2,480.0,366.7,317.8,1589,1568
3318,2025-04-03,2,3,480.0,434.7,379.8,1899,1875
3319,2025-04-03,3,1,480.0,417.5,357.3,1588,1551
3320,2025-04-03,3,2,480.0,359.9,298.4,1326,1288
3321,2025-04-03,3,3,480.0,403.9,331.2,1472,1447
3322,2025-04-03,4,1,480.0,399.3,354.4,2238,2208
3323,2025-04-03,4,2,480.0,455.2,396.6,2505,2477
3324,2025-04-03,4,3,480.0,469.1,412.5,2605,2573
3325,2025-04-03,5,1,480.0,384.1,336.0,960,942
3326,2025-04-03,5,2,480.0,416.9,366.1,1046,1031
3327,2025-04-03,5,3,480.0,352.5,288.8,825,808
3328,2025-04-03,6,1,480.0,415.7,352.1,1006,983
3329,2025-04-03,6,2,480.0,362.1,309.1,883,864
3330,2025-04-03,6,3,480.0,304.8,250.6,716,703
3331,2025-04-03,7,1,480.0,405.2,332.8,832,806
3332,2025-04-03,7,2,480.0,199.4,163.6,409,400
3333,2025-04-03,7,3,480.0,339.0,268.8,672,658
3334,2025-04-03,8,1,480.0,425.8,359.2,937,919
3335,2025-04-03,8,2,480.0,273.0,233.4,609,594
3336,2025-04-03,8,3,480.0,396.8,317.8,829,809
3337,2025-04-03,9,1,480.0,396.0,348.6,1101,1086
3338,2025-04-03,9,2,480.0,468.8,425.0,1342,1327
3339,2025-04-03,9,3,480.0,447.6,400.3,1264,1249
3340,2025-04-03,10,1,480.0,436.0,376.5,1506,1478
3341,2025-04-03,10,2,480.0,449.1,393.0,1572,1553
3342,2025-04-03,10,3,480.0,442.3,380.8,1523,1501
3343,2025-04-03,11,1,480.0,452.5,386.5,1325,1289
3344,2025-04-03,11,2,480.0,396.3,344.5,1181,1154
3345,2025-04-03,11,3,480.0,335.4,278.2,954,931
3346,2025-04-03,12,1,480.0,445.9,388.8,1458,1438
3347,2025-04-03,12,2,480.0,397.7,340.0,1275,1260
3348,2025-04-03,12,3,480.0,480.0,414.4,1554,1547
3349,2025-04-04,1,1,278.4,232.1,204.8,1024,1017
3350,2025-04-04,1,2,480.0,385.3,347.6,1738,1716
3351,2025-04-04,1,3,480.0,408.1,358.6,1793,1768
3352,2025-04-04,2,1,480.0,447.1,396.8,1984,1961
3353,2025-04-04,2,2,480.0,406.4,358.6,1793,1776
3354,2025-04-04,2,3,480.0,465.9,399.4,1997,1973
3355,2025-04-04,3,1,480.0,436.3,364.1,1618,1586
3356,2025-04-04,3,2,480.0,431.1,358.2,1592,1565
3357,2025-04-04,3,3,429.8,415.2,336.1,1494,1457
3358,2025-04-04,4,1,480.0,480.0,447.8,2828,2819
3359,2025-04-04,4,2,480.0,480.0,428.8,2708,2685
3360,2025-04-04,4,3,480.0,404.2,349.8,2209,2176
3361,2025-04-04,5,1,480.0,395.7,345.8,988,965
3362,2025-04-04,5,2,480.0,339.8,299.2,855,841
3363,2025-04-04,5,3,480.0,422.2,348.2,995,974
3364,2025-04-04,6,1,480.0,433.2,375.9,1074,1047
3365,2025-04-04,6,2,480.0,381.9,319.2,912,893
3366,2025-04-04,6,3,480.0,371.6,306.6,876,858
3367,2025-04-04,7,1,480.0,410.5,344.0,860,834
3368,2025-04-04,7,2,480.0,387.2,320.0,800,778
3369,2025-04-04,7,3,480.0,355.5,284.4,711,683
3370,2025-04-04,8,1,480.0,374.3,326.2,851,835
3371,2025-04-04,8,2,480.0,364.9,312.4,815,794
3372,2025-04-04,8,3,453.8,389.2,327.4,854,836
3373,2025-04-04,9,1,480.0,464.2,412.3,1302,1290
3374,2025-04-04,9,2,480.0,459.1,434.8,1373,1351
3375,2025-04-04,9,3,480.0,446.0,399.0,1260,1241
3376,2025-04-04,10,1,480.0,426.8,375.2,1501,1481
3377,2025-04-04,10,2,480.0,386.7,342.5,1370,1353
3378,2025-04-04,10,3,480.0,417.1,344.2,1377,1358
3379,2025-04-04,11,1,480.0,474.3,411.0,1409,1380
3380,2025-04-04,11,2,480.0,417.4,356.4,1222,1193
3381,2025-04-04,11,3,480.0,385.5,314.7,1079,1051
3382,2025-04-04,12,1,480.0,413.3,363.7,1364,1339
3383,2025-04-04,12,2,480.0,405.9,361.9,1357,1343
