TimesheetKey,Week Start Date,EmployeeKey,ProjectKey,WorkLocationKey,Hours,Is Billable,Revenue,Cost
4035,2024-09-30,17,13,2,18.6,True,2780.7,1251.41
4036,2024-09-30,17,30,2,17.3,False,0.0,1163.94
4037,2024-10-07,17,13,1,18.6,True,2780.7,1251.41
4038,2024-10-07,17,30,1,19.0,False,0.0,1278.32
4039,2024-10-14,17,13,2,17.8,True,2661.1,1197.58
4040,2024-10-14,17,30,2,16.6,False,0.0,1116.85
4041,2024-10-21,17,13,2,20.0,True,2990.0,1345.6
4042,2024-10-21,17,30,2,18.6,False,0.0,1251.41
4043,2024-10-28,17,28,1,1.0,True,149.5,67.28
4044,2024-10-28,17,13,1,19.9,True,2975.05,1338.87
4045,2024-10-28,17,30,1,18.0,False,0.0,1211.04
4046,2024-11-04,17,9,2,14.8,True,2212.6,995.74
4047,2024-11-04,17,30,2,21.5,False,0.0,1446.52
4048,2024-11-11,17,28,2,14.8,True,2212.6,995.74
4049,2024-11-11,17,13,2,6.6,True,986.7,444.05
4050,2024-11-11,17,30,2,13.6,False,0.0,915.01
4051,2024-11-18,17,13,2,20.9,True,3124.55,1406.15
4052,2024-11-18,17,30,2,19.4,False,0.0,1305.23
4053,2024-11-25,17,28,2,17.6,True,2631.2,1184.13
4054,2024-11-25,17,30,2,19.3,False,0.0,1298.5
4055,2024-12-02,17,28,1,14.2,True,2122.9,955.38
4056,2024-12-02,17,30,1,16.4,False,0.0,1103.39
4057,2024-12-09,17,7,1,3.0,True,448.5,201.84
4058,2024-12-09,17,9,1,13.5,True,2018.25,908.28
4059,2024-12-09,17,30,1,14.4,False,0.0,968.83
4060,2024-12-16,17,13,1,13.6,True,2033.2,915.01
4061,2024-12-16,17,28,1,1.7,True,254.15,114.38
4062,2024-12-16,17,30,1,12.8,False,0.0,861.18
4063,2024-12-23,17,7,1,16.4,True,2451.8,1103.39
4064,2024-12-23,17,30,1,12.6,False,0.0,847.73
4065,2024-12-30,17,28,1,14.7,True,2197.65,989.02
4066,2024-12-30,17,30,1,12.5,False,0.0,841.0
4067,2025-01-06,17,28,2,21.6,True,3229.2,1453.25
4068,2025-01-06,17,30,2,16.0,False,0.0,1076.48
4069,2025-01-13,17,9,2,15.9,True,2377.05,1069.75
4070,2025-01-13,17,30,2,18.0,False,0.0,1211.04
4071,2025-01-20,17,13,1,18.6,True,2780.7,1251.41
4072,2025-01-20,17,30,1,15.4,False,0.0,1036.11
4073,2025-01-27,17,9,2,13.2,True,1973.4,888.1
4074,2025-01-27,17,30,2,19.5,False,0.0,1311.96
4075,2025-02-03,17,9,2,19.9,True,2975.05,1338.87
4076,2025-02-03,17,30,2,12.8,False,0.0,861.18
4077,2025-02-10,17,9,1,8.3,True,1240.85,558.42
4078,2025-02-10,17,13,1,8.8,True,1315.6,592.06
4079,2025-02-10,17,30,1,18.9,False,0.0,1271.59
4080,2025-02-17,17,7,2,4.7,True,702.65,316.22
4081,2025-02-17,17,9,2,13.7,True,2048.15,921.74
4082,2025-02-17,17,30,2,17.9,False,0.0,1204.31
4083,2025-02-24,17,7,1,17.5,True,2616.25,1177.4
4084,2025-02-24,17,30,1,22.6,False,0.0,1520.53
4085,2025-03-03,17,9,1,7.7,True,1151.15,518.06
4086,2025-03-03,17,13,1,12.9,True,1928.55,867.91
4087,2025-03-03,17,30,1,19.6,False,0.0,1318.69
4088,2025-03-10,17,7,2,18.5,True,2765.75,1244.68
4089,2025-03-10,17,30,2,20.3,False,0.0,1365.78
4090,2025-03-17,17,9,2,16.6,True,2481.7,1116.85
4091,2025-03-17,17,30,2,20.4,False,0.0,1372.51
4092,2025-03-24,17,13,2,2.1,True,313.95,141.29
4093,2025-03-24,17,7,2,15.3,True,2287.35,1029.38
4094,2025-03-24,17,30,2,23.2,False,0.0,1560.9
4095,2025-03-31,17,7,2,22.2,True,3318.9,1493.62
4096,2025-03-31,17,30,2,16.9,False,0.0,1137.03
4097,2025-04-07,17,28,2,15.5,True,2317.25,1042.84
4098,2025-04-07,17,13,2,6.9,True,1031.55,464.23
4099,2025-04-07,17,30,2,16.7,False,0.0,1123.58
4100,2025-04-14,17,28,2,14.6,True,2182.7,982.29
4101,2025-04-14,17,30,2,18.7,False,0.0,1258.14
4102,2025-04-21,17,9,1,17.2,True,2571.4,1157.22
4103,2025-04-21,17,30,1,17.4,False,0.0,1170.67
4104,2025-04-28,17,9,2,14.7,True,2197.65,989.02
4105,2025-04-28,17,30,2,17.9,False,0.0,1204.31
4106,2025-05-05,17,13,1,14.0,True,2093.0,941.92
4107,2025-05-05,17,30,1,17.3,False,0.0,1163.94
4108,2025-05-12,17,7,1,10.9,True,1629.55,733.35
4109,2025-05-12,17,9,1,10.6,True,1584.7,713.17
4110,2025-05-12,17,30,1,17.3,False,0.0,1163.94
4111,2025-05-19,17,9,2,9.3,True,1390.35,625.7
4112,2025-05-19,17,13,2,8.4,True,1255.8,565.15
4113,2025-05-19,17,30,2,19.2,False,0.0,1291.78
4114,2025-05-26,17,13,2,16.2,True,2421.9,1089.94
4115,2025-05-26,17,30,2,16.8,False,0.0,1130.3
4116,2025-06-02,17,7,2,12.7,True,1898.65,854.46
4117,2025-06-02,17,9,2,1.0,True,149.5,67.28
4118,2025-06-02,17,30,2,18.5,False,0.0,1244.68
4119,2025-06-09,17,9,1,11.6,True,1734.2,780.45
4120,2025-06-09,17,28,1,1.1,True,164.45,74.01
4121,2025-06-09,17,30,1,19.2,False,0.0,1291.78
4122,2025-06-16,17,7,1,15.1,True,2257.45,1015.93
4123,2025-06-16,17,30,1,17.4,False,0.0,1170.67
4124,2025-06-23,17,28,2,16.2,True,2421.9,1089.94
4125,2025-06-23,17,30,2,19.2,False,0.0,1291.78
4126,2025-06-30,17,7,2,13.3,True,1988.35,894.82
4127,2025-06-30,17,30,2,20.3,False,0.0,1365.78
4128,2025-07-07,17,9,1,9.4,True,1405.3,632.43
4129,2025-07-07,17,30,1,9.4,False,0.0,632.43
4130,2025-07-14,17,28,1,8.2,True,1225.9,551.7
4131,2025-07-14,17,30,1,9.9,False,0.0,666.07
4132,2025-07-21,17,28,1,9.7,True,1450.15,652.62
4133,2025-07-21,17,30,1,9.7,False,0.0,652.62
4134,2025-07-28,17,9,1,3.5,True,523.25,235.48
4135,2025-07-28,17,7,1,4.3,True,642.85,289.3
4136,2025-07-28,17,30,1,10.5,False,0.0,706.44
4137,2025-08-04,17,28,2,11.6,True,1734.2,780.45
4138,2025-08-04,17,30,2,17.3,False,0.0,1163.94
4139,2025-08-11,17,7,1,17.0,True,2541.5,1143.76
4140,2025-08-11,17,30,1,18.5,False,0.0,1244.68
4141,2025-08-18,17,28,2,14.6,True,2182.7,982.29
4142,2025-08-18,17,30,2,17.8,False,0.0,1197.58
4143,2025-08-25,17,7,1,14.6,True,2182.7,982.29
4144,2025-08-25,17,30,1,18.4,False,0.0,1237.95
4145,2025-09-01,17,13,2,17.1,True,2556.45,1150.49
4146,2025-09-01,17,30,2,23.4,False,0.0,1574.35
4147,2025-09-08,17,28,2,15.1,True,2257.45,1015.93
4148,2025-09-08,17,30,2,24.4,False,0.0,1641.63
4149,2025-09-15,17,28,2,16.4,True,2451.8,1103.39
4150,2025-09-15,17,30,2,22.8,False,0.0,1533.98
4151,2025-09-22,17,9,1,18.1,True,2705.95,1217.77
4152,2025-09-22,17,30,1,19.0,False,0.0,1278.32
4153,2025-09-29,17,28,1,14.0,True,2093.0,941.92
4154,2025-09-29,17,30,1,21.0,False,0.0,1412.88
4155,2025-10-06,17,13,2,14.9,True,2227.55,1002.47
4156,2025-10-06,17,30,2,20.2,False,0.0,1359.06
4157,2025-10-13,17,13,1,13.7,True,2048.15,921.74
4158,2025-10-13,17,28,1,0.9,True,134.55,60.55
4159,2025-10-13,17,30,1,23.6,False,0.0,1587.81
4160,2025-10-20,17,13,1,17.1,True,2556.45,1150.49
4161,2025-10-20,17,30,1,20.3,False,0.0,1365.78
4162,2025-10-27,17,7,2,16.6,True,2481.7,1116.85
4163,2025-10-27,17,30,2,18.5,False,0.0,1244.68
4164,2025-11-03,17,7,2,4.3,True,642.85,289.3
4165,2025-11-03,17,28,2,12.1,True,1808.95,814.09
4166,2025-11-03,17,30,2,17.7,False,0.0,1190.86
4167,2025-11-10,17,13,2,19.8,True,2960.1,1332.14
4168,2025-11-10,17,30,2,21.4,False,0.0,1439.79
4169,2025-11-17,17,28,1,16.2,True,2421.9,1089.94
4170,2025-11-17,17,30,1,20.3,False,0.0,1365.78
4171,2025-11-24,17,28,2,16.5,True,2466.75,1110.12
4172,2025-11-24,17,30,2,17.4,False,0.0,1170.67
4173,2025-12-01,17,9,1,9.2,True,1375.4,618.98
4174,2025-12-01,17,7,1,1.2,True,179.4,80.74
4175,2025-12-01,17,30,1,16.5,False,0.0,1110.12
4176,2025-12-08,17,7,1,1.7,True,254.15,114.38
4177,2025-12-08,17,9,1,11.2,True,1674.4,753.54
4178,2025-12-08,17,30,1,17.0,False,0.0,1143.76
4179,2025-12-15,17,13,1,13.0,True,1943.5,874.64
4180,2025-12-15,17,30,1,17.6,False,0.0,1184.13
4181,2025-12-22,17,13,2,11.2,True,1674.4,753.54
4182,2025-12-22,17,30,2,18.3,False,0.0,1231.22
4183,2025-12-29,17,7,1,13.0,True,1943.5,874.64
4184,2025-12-29,17,30,1,14.7,False,0.0,989.02
4185,2024-01-01,18,23,2,18.3,True,2973.75,1338.1
4186,2024-01-01,18,19,2,5.5,True,893.75,402.16
4187,2024-01-01,18,17,2,13.0,False,0.0,950.56
4188,2024-01-08,18,23,2,24.7,True,4013.75,1806.06
4189,2024-01-08,18,17,2,11.2,False,0.0,818.94
4190,2024-01-15,18,15,1,28.3,True,4598.75,2069.3
4191,2024-01-15,18,17,1,7.6,False,0.0,555.71
4192,2024-01-22,18,23,1,28.8,True,4680.0,2105.86
4193,2024-01-22,18,17,1,10.0,False,0.0,731.2
4194,2024-01-29,18,15,3,24.1,True,3916.25,1762.19
4195,2024-01-29,18,17,3,6.5,False,0.0,475.28
4196,2024-02-05,18,15,3,12.4,True,2015.0,906.69
4197,2024-02-05,18,23,3,16.8,True,2730.0,1228.42
4198,2024-02-05,18,17,3,8.4,False,0.0,614.21
4199,2024-02-12,18,19,3,22.4,True,3640.0,1637.89
4200,2024-02-12,18,17,3,15.4,False,0.0,1126.05
4201,2024-02-19,18,23,1,24.1,True,3916.25,1762.19
4202,2024-02-19,18,17,1,8.9,False,0.0,650.77
4203,2024-02-26,18,19,2,14.9,True,2421.25,1089.49
4204,2024-02-26,18,23,2,9.8,True,1592.5,716.58
4205,2024-02-26,18,17,2,11.8,False,0.0,862.82
4206,2024-03-04,18,23,2,18.6,True,3022.5,1360.03
4207,2024-03-04,18,17,2,14.8,False,0.0,1082.18
4208,2024-03-11,18,15,1,21.9,True,3558.75,1601.33
4209,2024-03-11,18,17,1,17.3,False,0.0,1264.98
4210,2024-03-18,18,15,3,28.0,True,4550.0,2047.36
4211,2024-03-18,18,17,3,11.0,False,0.0,804.32
4212,2024-03-25,18,23,1,20.1,True,3266.25,1469.71
4213,2024-03-25,18,17,1,12.0,False,0.0,877.44
4214,2024-04-01,18,15,3,23.7,True,3851.25,1732.94
4215,2024-04-01,18,17,3,13.5,False,0.0,987.12
4216,2024-04-08,18,23,3,18.1,True,2941.25,1323.47
4217,2024-04-08,18,15,3,7.6,True,1235.0,555.71
4218,2024-04-08,18,17,3,9.9,False,0.0,723.89
4219,2024-04-15,18,19,3,26.1,True,4241.25,1908.43
4220,2024-04-15,18,17,3,6.4,False,0.0,467.97
4221,2024-04-22,18,23,3,1.0,True,162.5,73.12
4222,2024-04-22,18,19,3,25.7,True,4176.25,1879.18
4223,2024-04-22,18,17,3,9.3,False,0.0,680.02
4224,2024-04-29,18,19,3,26.8,True,4355.0,1959.62
4225,2024-04-29,18,17,3,10.3,False,0.0,753.14
4226,2024-05-06,18,19,2,18.2,True,2957.5,1330.78
4227,2024-05-06,18,15,2,6.6,True,1072.5,482.59
4228,2024-05-06,18,17,2,10.5,False,0.0,767.76
4229,2024-05-13,18,15,3,26.2,True,4257.5,1915.74
4230,2024-05-13,18,17,3,13.5,False,0.0,987.12
4231,2024-05-20,18,19,3,22.0,True,3575.0,1608.64
4232,2024-05-20,18,15,3,4.1,True,666.25,299.79
4233,2024-05-20,18,17,3,9.5,False,0.0,694.64
4234,2024-05-27,18,19,1,12.3,True,1998.75,899.38
4235,2024-05-27,18,15,1,9.4,True,1527.5,687.33
4236,2024-05-27,18,17,1,11.6,False,0.0,848.19
4237,2024-06-03,18,19,2,19.2,True,3120.0,1403.9
4238,2024-06-03,18,23,2,5.0,True,812.5,365.6
4239,2024-06-03,18,17,2,11.1,False,0.0,811.63
4240,2024-06-10,18,19,1,23.1,True,3753.75,1689.07
4241,2024-06-10,18,17,1,9.0,False,0.0,658.08
4242,2024-06-17,18,23,3,11.3,True,1836.25,826.26
4243,2024-06-17,18,19,3,8.0,True,1300.0,584.96
4244,2024-06-17,18,17,3,11.1,False,0.0,811.63
4245,2024-06-24,18,23,3,18.6,True,3022.5,1360.03
4246,2024-06-24,18,17,3,11.7,False,0.0,855.5
4247,2024-07-01,18,19,3,18.2,True,2957.5,1330.78
4248,2024-07-01,18,17,3,1.9,False,0.0,138.93
4249,2024-07-08,18,19,2,13.2,True,2145.0,965.18
4250,2024-07-08,18,17,2,6.5,False,0.0,475.28
4251,2024-07-15,18,23,1,12.9,True,2096.25,943.25
4252,2024-07-15,18,17,1,6.7,False,0.0,489.9
4253,2024-07-22,18,19,3,17.9,True,2908.75,1308.85
4254,2024-07-22,18,17,3,3.4,False,0.0,248.61
4255,2024-07-29,18,19,1,4.7,True,763.75,343.66
4256,2024-07-29,18,23,1,12.1,True,1966.25,884.75
4257,2024-07-29,18,17,1,3.5,False,0.0,255.92
4258,2024-08-05,18,23,3,22.7,True,3688.75,1659.82
4259,2024-08-05,18,17,3,10.9,False,0.0,797.01
4260,2024-08-12,18,19,3,21.7,True,3526.25,1586.7
4261,2024-08-12,18,17,3,9.3,False,0.0,680.02
4262,2024-08-19,18,15,3,10.4,True,1690.0,760.45
4263,2024-08-19,18,19,3,14.9,True,2421.25,1089.49
4264,2024-08-19,18,17,3,7.1,False,0.0,519.15
4265,2024-08-26,18,23,2,18.5,True,3006.25,1352.72
4266,2024-08-26,18,17,2,14.1,False,0.0,1030.99
4267,2024-09-02,18,15,1,24.8,True,4030.0,1813.38
4268,2024-09-02,18,17,1,14.2,False,0.0,1038.3
4269,2024-09-09,18,19,1,21.8,True,3542.5,1594.02
4270,2024-09-09,18,17,1,13.0,False,0.0,950.56
4271,2024-09-16,18,15,3,6.1,True,991.25,446.03
4272,2024-09-16,18,19,3,19.9,True,3233.75,1455.09
4273,2024-09-16,18,17,3,8.8,False,0.0,643.46
4274,2024-09-23,18,15,3,28.4,True,4615.0,2076.61
4275,2024-09-23,18,17,3,9.4,False,0.0,687.33
4276,2024-09-30,18,19,1,18.8,True,3055.0,1374.66
4277,2024-09-30,18,15,1,1.9,True,308.75,138.93
4278,2024-09-30,18,17,1,17.8,False,0.0,1301.54
4279,2024-10-07,18,23,3,27.6,True,4485.0,2018.11
4280,2024-10-07,18,17,3,11.7,False,0.0,855.5
4281,2024-10-14,18,15,2,23.3,True,3786.25,1703.7
4282,2024-10-14,18,17,2,13.4,False,0.0,979.81
4283,2024-10-21,18,19,1,27.5,True,4468.75,2010.8
4284,2024-10-21,18,17,1,10.6,False,0.0,775.07
4285,2024-10-28,18,15,1,26.8,True,4355.0,1959.62
4286,2024-10-28,18,17,1,11.2,False,0.0,818.94
4287,2024-11-04,18,15,1,7.9,True,1283.75,577.65
4288,2024-11-04,18,19,1,16.8,True,2730.0,1228.42
4289,2024-11-04,18,17,1,12.9,False,0.0,943.25
4290,2024-11-11,18,19,2,26.9,True,4371.25,1966.93
4291,2024-11-11,18,17,2,10.0,False,0.0,731.2
4292,2024-11-18,18,19,3,6.4,True,1040.0,467.97
4293,2024-11-18,18,15,3,22.7,True,3688.75,1659.82
4294,2024-11-18,18,17,3,6.5,False,0.0,475.28
4295,2024-11-25,18,19,3,28.2,True,4582.5,2061.98
4296,2024-11-25,18,17,3,6.3,False,0.0,460.66
4297,2024-12-02,18,15,3,19.6,True,3185.0,1433.15
4298,2024-12-02,18,19,3,0.6,True,97.5,43.87
4299,2024-12-02,18,17,3,9.6,False,0.0,701.95
4300,2024-12-09,18,15,2,19.6,True,3185.0,1433.15
4301,2024-12-09,18,17,2,9.4,False,0.0,687.33
4302,2024-12-16,18,15,2,19.6,True,3185.0,1433.15
4303,2024-12-16,18,17,2,10.0,False,0.0,731.2
4304,2024-12-23,18,15,3,21.9,True,3558.75,1601.33
4305,2024-12-23,18,17,3,6.0,False,0.0,438.72
4306,2024-12-30,18,15,1,13.3,True,2161.25,972.5
4307,2024-12-30,18,17,1,11.7,False,0.0,855.5
4308,2025-01-06,18,19,3,25.7,True,4176.25,1879.18
4309,2025-01-06,18,17,3,12.9,False,0.0,943.25
4310,2025-01-13,18,23,3,22.2,True,3607.5,1623.26
4311,2025-01-13,18,17,3,9.8,False,0.0,716.58
4312,2025-01-20,18,23,2,0.8,True,130.0,58.5
4313,2025-01-20,18,19,2,20.9,True,3396.25,1528.21
4314,2025-01-20,18,17,2,11.5,False,0.0,840.88
4315,2025-01-27,18,15,3,26.9,True,4371.25,1966.93
4316,2025-01-27,18,17,3,10.1,False,0.0,738.51
4317,2025-02-03,18,19,1,22.6,True,3672.5,1652.51
4318,2025-02-03,18,17,1,11.2,False,0.0,818.94
4319,2025-02-10,18,15,3,2.1,True,341.25,153.55
4320,2025-02-10,18,23,3,25.0,True,4062.5,1828.0
4321,2025-02-10,18,17,3,9.5,False,0.0,694.64
4322,2025-02-17,18,19,3,25.9,True,4208.75,1893.81
4323,2025-02-17,18,17,3,6.4,False,0.0,467.97
4324,2025-02-24,18,15,3,25.7,True,4176.25,1879.18
4325,2025-02-24,18,17,3,10.8,False,0.0,789.7
4326,2025-03-03,18,23,2,24.3,True,3948.75,1776.82
4327,2025-03-03,18,15,2,1.6,True,260.0,116.99
4328,2025-03-03,18,17,2,8.6,False,0.0,628.83
4329,2025-03-10,18,15,1,23.4,True,3802.5,1711.01
4330,2025-03-10,18,17,1,15.1,False,0.0,1104.11
4331,2025-03-17,18,23,2,24.3,True,3948.75,1776.82
4332,2025-03-17,18,17,2,13.0,False,0.0,950.56
4333,2025-03-24,18,19,2,22.7,True,3688.75,1659.82
4334,2025-03-24,18,17,2,12.7,False,0.0,928.62
4335,2025-03-31,18,23,2,14.0,True,2275.0,1023.68
4336,2025-03-31,18,19,2,5.3,True,861.25,387.54
4337,2025-03-31,18,17,2,13.7,False,0.0,1001.74
4338,2025-04-07,18,19,1,15.3,True,2486.25,1118.74
4339,2025-04-07,18,23,1,9.9,True,1608.75,723.89
4340,2025-04-07,18,17,1,8.2,False,0.0,599.58
4341,2025-04-14,18,19,1,22.7,True,3688.75,1659.82
4342,2025-04-14,18,17,1,13.4,False,0.0,979.81
4343,2025-04-21,18,23,2,19.2,True,3120.0,1403.9
4344,2025-04-21,18,19,2,1.1,True,178.75,80.43
4345,2025-04-21,18,17,2,15.0,False,0.0,1096.8
4346,2025-04-28,18,19,3,21.0,True,3412.5,1535.52
4347,2025-04-28,18,17,3,13.5,False,0.0,987.12
4348,2025-05-05,18,23,1,25.2,True,4095.0,1842.62
4349,2025-05-05,18,17,1,11.3,False,0.0,826.26
4350,2025-05-12,18,23,3,29.7,True,4826.25,2171.66
4351,2025-05-12,18,17,3,6.3,False,0.0,460.66
4352,2025-05-19,18,19,3,27.7,True,4501.25,2025.42
4353,2025-05-19,18,17,3,9.7,False,0.0,709.26
4354,2025-05-26,18,23,1,20.4,True,3315.0,1491.65
4355,2025-05-26,18,17,1,15.2,False,0.0,1111.42
4356,2025-06-02,18,15,2,19.8,True,3217.5,1447.78
4357,2025-06-02,18,17,2,12.3,False,0.0,899.38
4358,2025-06-09,18,19,2,9.8,True,1592.5,716.58
4359,2025-06-09,18,15,2,14.2,True,2307.5,1038.3
4360,2025-06-09,18,17,2,8.7,False,0.0,636.14
4361,2025-06-16,18,19,3,25.7,True,4176.25,1879.18
4362,2025-06-16,18,17,3,6.5,False,0.0,475.28
4363,2025-06-23,18,15,2,18.1,True,2941.25,1323.47
4364,2025-06-23,18,17,2,12.4,False,0.0,906.69
4365,2025-06-30,18,15,2,22.3,True,3623.75,1630.58
4366,2025-06-30,18,17,2,10.5,False,0.0,767.76
4367,2025-07-07,18,23,2,14.0,True,2275.0,1023.68
4368,2025-07-07,18,17,2,6.6,False,0.0,482.59
4369,2025-07-14,18,15,2,13.7,True,2226.25,1001.74
4370,2025-07-14,18,17,2,6.4,False,0.0,467.97
4371,2025-07-21,18,23,3,14.1,True,2291.25,1030.99
4372,2025-07-21,18,17,3,5.7,False,0.0,416.78
4373,2025-07-28,18,19,3,16.9,True,2746.25,1235.73
4374,2025-07-28,18,17,3,4.4,False,0.0,321.73
4375,2025-08-04,18,19,2,23.5,True,3818.75,1718.32
4376,2025-08-04,18,17,2,10.4,False,0.0,760.45
4377,2025-08-11,18,19,2,25.0,True,4062.5,1828.0
4378,2025-08-11,18,17,2,9.2,False,0.0,672.7
4379,2025-08-18,18,19,1,8.6,True,1397.5,628.83
4380,2025-08-18,18,15,1,13.4,True,2177.5,979.81
4381,2025-08-18,18,17,1,12.9,False,0.0,943.25
4382,2025-08-25,18,23,1,8.4,True,1365.0,614.21
4383,2025-08-25,18,19,1,10.0,True,1625.0,731.2
4384,2025-08-25,18,17,1,11.8,False,0.0,862.82
4385,2025-09-01,18,19,3,26.4,True,4290.0,1930.37
4386,2025-09-01,18,15,3,9.3,True,1511.25,680.02
4387,2025-09-01,18,17,3,6.3,False,0.0,460.66
4388,2025-09-08,18,23,2,24.0,True,3900.0,1754.88
4389,2025-09-08,18,17,2,13.8,False,0.0,1009.06
4390,2025-09-15,18,19,2,8.8,True,1430.0,643.46
4391,2025-09-15,18,15,2,15.8,True,2567.5,1155.3
4392,2025-09-15,18,17,2,13.0,False,0.0,950.56
4393,2025-09-22,18,15,2,30.4,True,4940.0,2222.85
4394,2025-09-22,18,17,2,6.6,False,0.0,482.59
4395,2025-09-29,18,15,3,13.5,True,2193.75,987.12
4396,2025-09-29,18,19,3,16.2,True,2632.5,1184.54
4397,2025-09-29,18,17,3,6.7,False,0.0,489.9
4398,2025-10-06,18,15,2,19.2,True,3120.0,1403.9
4399,2025-10-06,18,17,2,17.2,False,0.0,1257.66
4400,2025-10-13,18,19,1,4.9,True,796.25,358.29
4401,2025-10-13,18,23,1,21.7,True,3526.25,1586.7
4402,2025-10-13,18,17,1,12.0,False,0.0,877.44
4403,2025-10-20,18,23,3,27.0,True,4387.5,1974.24
4404,2025-10-20,18,17,3,8.8,False,0.0,643.46
4405,2025-10-27,18,19,3,26.3,True,4273.75,1923.06
4406,2025-10-27,18,17,3,10.6,False,0.0,775.07
4407,2025-11-03,18,23,1,10.8,True,1755.0,789.7
4408,2025-11-03,18,15,1,12.4,True,2015.0,906.69
4409,2025-11-03,18,17,1,9.7,False,0.0,709.26
4410,2025-11-10,18,15,3,23.7,True,3851.25,1732.94
4411,2025-11-10,18,17,3,11.2,False,0.0,818.94
4412,2025-11-17,18,23,1,20.3,True,3298.75,1484.34
4413,2025-11-17,18,15,1,5.2,True,845.0,380.22
4414,2025-11-17,18,17,1,7.8,False,0.0,570.34
4415,2025-11-24,18,23,2,23.5,True,3818.75,1718.32
4416,2025-11-24,18,17,2,11.8,False,0.0,862.82
4417,2025-12-01,18,15,3,4.8,True,780.0,350.98
4418,2025-12-01,18,19,3,16.0,True,2600.0,1169.92
4419,2025-12-01,18,17,3,8.5,False,0.0,621.52
4420,2025-12-08,18,19,1,4.2,True,682.5,307.1
4421,2025-12-08,18,15,1,14.0,True,2275.0,1023.68
4422,2025-12-08,18,17,1,8.8,False,0.0,643.46
4423,2025-12-15,18,23,3,17.0,True,2762.5,1243.04
4424,2025-12-15,18,17,3,12.6,False,0.0,921.31
4425,2025-12-22,18,19,3,11.6,True,1885.0,848.19
4426,2025-12-22,18,23,3,12.5,True,2031.25,914.0
4427,2025-12-22,18,17,3,2.4,False,0.0,175.49
4428,2025-12-29,18,15,1,10.5,True,1706.25,767.76
4429,2025-12-29,18,19,1,10.9,True,1771.25,797.01
4430,2025-12-29,18,17,1,8.4,False,0.0,614.21
4431,2024-01-01,19,9,2,21.2,True,1584.7,713.17
4432,2024-01-01,19,30,2,14.7,False,0.0,494.51
4433,2024-01-08,19,9,2,16.3,True,1218.42,548.33
4434,2024-01-08,19,13,2,3.6,True,269.1,121.1
4435,2024-01-08,19,30,2,12.8,False,0.0,430.59
4436,2024-01-15,19,28,2,19.9,True,1487.52,669.44
4437,2024-01-15,19,30,2,15.9,False,0.0,534.88
4438,2024-01-22,19,7,1,19.5,True,1457.62,655.98
4439,2024-01-22,19,30,1,14.6,False,0.0,491.14
4440,2024-01-29,19,7,1,22.4,True,1674.4,753.54
4441,2024-01-29,19,28,1,2.9,True,216.78,97.56
4442,2024-01-29,19,30,1,12.7,False,0.0,427.23
4443,2024-02-05,19,9,1,21.5,True,1607.12,723.26
4444,2024-02-05,19,30,1,18.0,False,0.0,605.52
4445,2024-02-12,19,28,2,22.6,True,1689.35,760.26
4446,2024-02-12,19,30,2,16.4,False,0.0,551.7
4447,2024-02-19,19,13,1,4.5,True,336.38,151.38
4448,2024-02-19,19,28,1,12.5,True,934.38,420.5
4449,2024-02-19,19,30,1,12.9,False,0.0,433.96
4450,2024-02-26,19,28,1,20.2,True,1509.95,679.53
4451,2024-02-26,19,30,1,14.8,False,0.0,497.87
4452,2024-03-04,19,28,1,20.6,True,1539.85,692.98
4453,2024-03-04,19,30,1,16.8,False,0.0,565.15
4454,2024-03-11,19,7,1,17.8,True,1330.55,598.79
4455,2024-03-11,19,30,1,17.7,False,0.0,595.43
4456,2024-03-18,19,9,2,4.9,True,366.28,164.84
4457,2024-03-18,19,7,2,14.2,True,1061.45,477.69
4458,2024-03-18,19,30,2,16.0,False,0.0,538.24
4459,2024-03-25,19,9,1,20.9,True,1562.28,703.08
4460,2024-03-25,19,30,1,11.5,False,0.0,386.86
4461,2024-04-01,19,13,1,18.2,True,1360.45,612.25
4462,2024-04-01,19,30,1,15.3,False,0.0,514.69
4463,2024-04-08,19,13,1,22.1,True,1651.98,743.44
4464,2024-04-08,19,30,1,14.3,False,0.0,481.05
4465,2024-04-15,19,9,1,23.4,True,1749.15,787.18
4466,2024-04-15,19,30,1,16.0,False,0.0,538.24
4467,2024-04-22,19,9,2,21.2,True,1584.7,713.17
4468,2024-04-22,19,30,2,16.8,False,0.0,565.15
4469,2024-04-29,19,7,2,23.7,True,1771.58,797.27
4470,2024-04-29,19,30,2,13.1,False,0.0,440.68
4471,2024-05-06,19,28,1,17.1,True,1278.23,575.24
4472,2024-05-06,19,30,1,18.0,False,0.0,605.52
4473,2024-05-13,19,9,1,11.2,True,837.2,376.77
4474,2024-05-13,19,28,1,9.4,True,702.65,316.22
4475,2024-05-13,19,30,1,15.4,False,0.0,518.06
4476,2024-05-20,19,28,1,19.4,True,1450.15,652.62
4477,2024-05-20,19,30,1,15.8,False,0.0,531.51
4478,2024-05-27,19,7,2,15.8,True,1181.05,531.51
4479,2024-05-27,19,28,2,5.4,True,403.65,181.66
4480,2024-05-27,19,30,2,14.9,False,0.0,501.24
4481,2024-06-03,19,28,2,10.3,True,769.92,346.49
4482,2024-06-03,19,7,2,5.0,True,373.75,168.2
4483,2024-06-03,19,30,2,13.3,False,0.0,447.41
4484,2024-06-10,19,7,3,22.2,True,1659.45,746.81
4485,2024-06-10,19,30,3,11.8,False,0.0,396.95
