DonationKey,Donation Date,DonorKey,CampaignKey,ChannelKey,FundraiserKey,Gift Amount,Gift Type,Payment Method,Is First Gift
7668,2023-03-10,711,10,1,,10.85,One-off,Bank Transfer,False
20070,2023-03-10,1903,39,1,11.0,127.37,Recurring,Card,True
59207,2023-03-10,5723,39,2,,52.31,Recurring,Bank Transfer,True
22884,2023-03-10,2151,39,2,,44.37,One-off,Bank Transfer,True
12039,2023-03-11,1169,39,4,,24.88,Recurring,Card,True
38620,2023-03-11,3691,11,2,,66.99,One-off,Card,False
26063,2023-03-11,2432,12,3,,97.44,One-off,Bank Transfer,False
5141,2023-03-11,473,11,2,,150.92,One-off,Bank Transfer,False
19577,2023-03-11,1865,39,2,,41.31,Recurring,Card,True
97621,2023-03-11,9389,10,1,,26.44,One-off,Card,False
61407,2023-03-11,5954,11,2,,17.68,One-off,Card,False
44313,2023-03-11,4245,39,6,22.0,11.6,One-off,Card,True
37409,2023-03-11,3583,14,5,,6.44,One-off,Bank Transfer,False
114755,2023-03-11,11077,13,4,,9.79,One-off,Card,False
88732,2023-03-11,8549,11,2,,32.01,One-off,MobilePay,False
76700,2023-03-11,7420,39,2,,16.02,Recurring,Card,True
25163,2023-03-11,2353,11,2,,18.13,One-off,Invoice,False
109197,2023-03-11,10538,39,2,,7.69,Recurring,Card,True
67529,2023-03-11,6517,39,3,,89.22,One-off,Bank Transfer,True
101903,2023-03-11,9788,39,3,,48.47,One-off,Bank Transfer,True
75764,2023-03-11,7325,11,2,,15.13,One-off,Card,False
49564,2023-03-11,4765,10,1,,11.93,One-off,Card,False
96940,2023-03-12,9321,15,6,,105.3,One-off,MobilePay,False
67792,2023-03-12,6553,14,5,,8.09,One-off,Card,False
88541,2023-03-12,8536,39,2,,8.76,One-off,Card,True
30389,2023-03-12,2846,39,2,,23.13,Recurring,Card,True
63680,2023-03-12,6177,13,4,,26.8,One-off,Invoice,False
28490,2023-03-12,2672,39,1,17.0,13.64,Recurring,Bank Transfer,True
116669,2023-03-12,11252,39,1,17.0,37.57,Recurring,MobilePay,True
91146,2023-03-12,8782,13,4,,14.78,One-off,Card,False
80560,2023-03-12,7775,11,2,,10.85,One-off,Card,False
65561,2023-03-12,6354,39,2,,44.55,One-off,Card,True
75284,2023-03-12,7277,39,2,,46.87,Recurring,Card,True
23802,2023-03-12,2225,11,2,,18.34,One-off,Bank Transfer,False
70977,2023-03-12,6864,14,5,,20.03,One-off,Bank Transfer,False
3217,2023-03-12,297,15,6,,203.0,One-off,Bank Transfer,False
2646,2023-03-12,243,12,3,,49.78,One-off,MobilePay,False
84330,2023-03-12,8113,39,4,,46.43,Recurring,Card,True
33509,2023-03-12,3136,10,1,,20.45,One-off,Card,False
62666,2023-03-12,6066,13,4,,79.88,One-off,MobilePay,False
22805,2023-03-12,2142,15,6,,176.77,One-off,Card,False
54733,2023-03-13,5280,10,1,,39.32,One-off,Card,False
33789,2023-03-13,3164,39,1,23.0,5.38,Recurring,Card,True
16498,2023-03-13,1589,10,1,,8.11,One-off,Bank Transfer,False
57001,2023-03-13,5496,39,2,,19.12,One-off,MobilePay,True
36906,2023-03-13,3532,39,1,15.0,9.78,Recurring,Bank Transfer,True
61392,2023-03-13,5951,13,4,,39.01,One-off,Bank Transfer,False
62159,2023-03-13,6012,11,2,,41.28,One-off,Bank Transfer,False
70248,2023-03-13,6795,13,4,,249.4,One-off,Card,False
79756,2023-03-13,7701,39,3,,36.33,One-off,Invoice,True
69944,2023-03-13,6768,39,5,,44.73,One-off,Card,True
65184,2023-03-13,6315,12,3,,13.54,One-off,Bank Transfer,False
92809,2023-03-14,8925,10,1,,18.42,One-off,Card,False
100321,2023-03-14,9638,39,1,23.0,6.5,Recurring,Bank Transfer,True
37171,2023-03-14,3552,14,5,,34.28,One-off,Card,False
62771,2023-03-14,6079,39,1,7.0,24.56,Recurring,MobilePay,True
100273,2023-03-14,9635,13,4,,32.44,One-off,MobilePay,False
97716,2023-03-14,9398,11,2,,146.76,One-off,Bank Transfer,False
26474,2023-03-14,2485,39,5,,40.0,Recurring,Card,True
124715,2023-03-14,9338,11,2,,-22.94,One-off,Card,False
45322,2023-03-14,4353,13,4,,688.52,One-off,MobilePay,False
97084,2023-03-14,9338,11,2,,22.94,One-off,Card,False
61413,2023-03-14,5956,39,3,,23.43,Recurring,Bank Transfer,True
102721,2023-03-14,9880,12,3,,24.57,One-off,Card,False
10860,2023-03-14,1058,10,1,,58.1,One-off,Card,False
24849,2023-03-14,2319,11,2,,9.18,One-off,Card,False
44202,2023-03-14,4229,39,6,25.0,74.69,Recurring,Card,True
72449,2023-03-14,7019,39,1,24.0,11.54,Recurring,Bank Transfer,True
28620,2023-03-14,2681,14,5,,12.18,One-off,Bank Transfer,False
1367,2023-03-14,146,39,6,21.0,148.6,One-off,Card,True
21195,2023-03-15,1994,39,2,,12.1,Recurring,Card,True
28629,2023-03-15,2684,39,1,18.0,19.78,Recurring,Card,True
87061,2023-03-15,8380,11,2,,20.17,One-off,Card,False
34727,2023-03-15,3275,13,4,,159.41,One-off,Bank Transfer,False
6670,2023-03-15,617,39,1,26.0,16.13,Recurring,Invoice,True
97962,2023-03-15,9422,11,2,,39.41,One-off,Bank Transfer,False
30526,2023-03-15,2860,39,1,13.0,4.58,One-off,Card,True
20784,2023-03-15,1964,39,5,,82.43,Recurring,Card,True
47795,2023-03-15,4596,39,4,,19.7,One-off,MobilePay,True
93258,2023-03-15,8970,11,2,,17.17,One-off,MobilePay,False
123528,2023-03-15,11888,39,1,11.0,13.49,Recurring,Bank Transfer,True
25464,2023-03-15,2376,39,2,,6.96,Recurring,Card,True
58192,2023-03-15,5614,39,3,,20.46,One-off,Card,True
43366,2023-03-15,4161,10,1,,17.4,One-off,Card,False
29025,2023-03-15,2719,39,1,12.0,9.46,One-off,MobilePay,True
21722,2023-03-15,2040,11,2,,8.68,One-off,Bank Transfer,False
43892,2023-03-15,4201,39,1,15.0,7.1,Recurring,Card,True
95573,2023-03-15,9189,39,1,19.0,6.41,Recurring,MobilePay,True
94099,2023-03-16,9041,39,2,,26.88,Recurring,Invoice,True
29045,2023-03-16,2722,39,1,5.0,2.5,Recurring,Card,True
102404,2023-03-16,9849,39,1,32.0,33.65,Recurring,Bank Transfer,True
46745,2023-03-16,4498,10,1,,14.35,One-off,MobilePay,False
26178,2023-03-16,2449,10,1,,5.66,One-off,Invoice,False
8994,2023-03-16,851,16,7,,4296.04,Major Gift,Invoice,False
37331,2023-03-16,3575,39,2,,4.61,One-off,Bank Transfer,True
107711,2023-03-16,10383,39,1,5.0,41.6,Recurring,Card,True
14536,2023-03-16,1395,12,3,,7.91,One-off,Bank Transfer,False
23970,2023-03-16,2236,10,1,,26.22,One-off,Bank Transfer,False
25037,2023-03-16,2342,39,3,,79.17,One-off,Invoice,True
81248,2023-03-16,7837,11,2,,139.1,One-off,Bank Transfer,False
72738,2023-03-16,7052,12,3,,5.52,One-off,Card,False
106736,2023-03-16,10281,13,4,,44.7,One-off,Card,False
92828,2023-03-16,8929,13,4,,13.73,One-off,Card,False
70916,2023-03-16,6860,39,1,32.0,7.59,Recurring,Card,True
46554,2023-03-16,4472,11,2,,164.33,One-off,Card,False
115846,2023-03-16,11181,11,2,,13.59,One-off,Card,False
108849,2023-03-16,10500,39,4,,47.05,One-off,Bank Transfer,True
4768,2023-03-16,433,39,4,,79.78,One-off,Card,True
43373,2023-03-16,4163,13,4,,88.32,One-off,Card,False
92414,2023-03-16,8893,39,1,18.0,8.49,Recurring,Card,True
51755,2023-03-17,4976,39,1,14.0,14.01,Recurring,MobilePay,True
96861,2023-03-17,9313,39,1,29.0,14.79,Recurring,Invoice,True
12693,2023-03-17,1229,39,1,7.0,17.86,Recurring,Card,True
99169,2023-03-17,9538,39,1,23.0,9.27,Recurring,Card,True
10442,2023-03-17,1018,39,1,15.0,21.23,Recurring,Card,True
69319,2023-03-17,6711,39,1,40.0,30.99,Recurring,Bank Transfer,True
68053,2023-03-17,6589,16,7,,5405.58,Major Gift,Bank Transfer,False
19423,2023-03-17,1859,12,3,,24.01,One-off,Card,False
71560,2023-03-17,6929,12,3,,24.04,One-off,Bank Transfer,False
25348,2023-03-17,2368,10,1,,39.87,One-off,Card,False
1612,2023-03-17,166,13,4,,19.27,One-off,Card,False
105337,2023-03-17,10122,13,4,,44.15,One-off,Card,False
63342,2023-03-17,6145,10,1,,6.87,One-off,Card,False
120048,2023-03-17,11551,39,1,7.0,4.19,Recurring,MobilePay,True
93876,2023-03-17,9021,39,1,12.0,26.68,Recurring,Card,True
45258,2023-03-18,4342,39,1,26.0,12.8,One-off,Bank Transfer,True
45849,2023-03-18,4403,39,2,,28.4,Recurring,Card,True
55069,2023-03-18,5321,39,3,,30.35,One-off,Card,True
63420,2023-03-18,6154,39,4,,10.06,One-off,Card,True
30548,2023-03-18,2862,39,4,,20.42,One-off,Card,True
22747,2023-03-18,2138,39,1,12.0,9.87,Recurring,Bank Transfer,True
75663,2023-03-18,7312,39,2,,16.02,One-off,Bank Transfer,True
100590,2023-03-18,9673,11,2,,26.32,One-off,MobilePay,False
40338,2023-03-18,3872,39,7,,1895.79,Major Gift,Card,True
69438,2023-03-18,6725,13,4,,29.35,One-off,Card,False
112689,2023-03-18,10899,10,1,,176.43,One-off,Card,False
114470,2023-03-18,11046,10,1,,13.89,One-off,Bank Transfer,False
14419,2023-03-18,1381,39,1,9.0,12.72,Recurring,Card,True
18432,2023-03-18,1757,15,6,,19.61,One-off,MobilePay,False
69949,2023-03-18,6771,10,1,,178.81,One-off,Invoice,False
115386,2023-03-19,11143,13,4,,16.37,One-off,Bank Transfer,False
18645,2023-03-19,1778,13,4,,32.17,One-off,Bank Transfer,False
4722,2023-03-19,430,39,2,,62.39,Recurring,Bank Transfer,True
110189,2023-03-19,10642,39,6,37.0,130.62,Recurring,Card,True
11918,2023-03-19,1152,11,2,,43.64,One-off,MobilePay,False
47745,2023-03-19,4589,11,2,,34.26,One-off,Bank Transfer,False
5982,2023-03-19,549,39,2,,25.64,Recurring,Card,True
82942,2023-03-19,7984,13,4,,166.14,One-off,Card,False
100450,2023-03-19,9653,39,3,,23.5,One-off,Card,True
58590,2023-03-19,5663,11,2,,10.65,One-off,Bank Transfer,False
79762,2023-03-19,7703,11,2,,9.56,One-off,Card,False
20737,2023-03-19,1961,39,4,,35.82,One-off,Card,True
5725,2023-03-19,522,10,1,,78.51,One-off,Card,False
114315,2023-03-19,11034,12,3,,58.39,One-off,Card,False
82369,2023-03-19,7937,39,1,11.0,35.64,Recurring,Card,True
55174,2023-03-19,5332,10,1,,37.88,One-off,Bank Transfer,False
37707,2023-03-19,3611,39,2,,75.81,One-off,MobilePay,True
26187,2023-03-19,2451,39,7,,4553.49,Major Gift,Card,True
112223,2023-03-19,10843,10,1,,34.27,One-off,Card,False
52668,2023-03-20,5062,39,6,12.0,97.33,One-off,Bank Transfer,True
56964,2023-03-20,5492,13,4,,36.78,One-off,Card,False
23533,2023-03-20,2207,11,2,,2.44,One-off,MobilePay,False
4303,2023-03-20,394,10,1,,22.61,One-off,Bank Transfer,False
120912,2023-03-20,11618,10,1,,35.18,One-off,Invoice,False
93627,2023-03-20,9000,15,6,,76.5,One-off,Bank Transfer,False
112292,2023-03-20,10852,39,2,,37.24,One-off,MobilePay,True
27963,2023-03-20,2627,10,1,,47.6,One-off,Card,False
8353,2023-03-20,786,39,1,12.0,180.47,Recurring,Card,True
106244,2023-03-20,10229,11,2,,32.44,One-off,Card,False
13645,2023-03-20,1316,39,2,,32.06,Recurring,Card,True
6188,2023-03-20,565,11,2,,90.34,One-off,Card,False
20030,2023-03-20,1899,15,6,,60.48,One-off,Card,False
123884,2023-03-20,11917,11,2,,26.1,One-off,Card,False
112067,2023-03-20,10817,39,2,,5.8,One-off,Bank Transfer,True
80420,2023-03-20,7763,13,4,,13.94,One-off,Bank Transfer,False
70755,2023-03-21,6841,12,3,,43.04,One-off,Bank Transfer,False
52302,2023-03-21,5023,39,1,15.0,8.77,Recurring,MobilePay,True
118236,2023-03-21,11399,15,6,,15.63,One-off,Card,False
70759,2023-03-21,6842,39,4,,65.59,One-off,MobilePay,True
7265,2023-03-21,671,10,1,,107.92,One-off,Card,False
48681,2023-03-21,4666,10,1,,15.84,One-off,Card,False
785,2023-03-21,80,10,1,,10.6,One-off,MobilePay,False
94715,2023-03-21,9114,39,1,14.0,10.28,Recurring,Bank Transfer,True
105995,2023-03-21,10197,15,6,,67.58,One-off,Card,False
89307,2023-03-21,8618,39,1,11.0,9.59,Recurring,Bank Transfer,True
20365,2023-03-21,1927,10,1,,23.85,One-off,Card,False
61148,2023-03-21,5920,13,4,,34.59,One-off,Bank Transfer,False
53224,2023-03-21,5118,12,3,,5.75,One-off,Bank Transfer,False
105648,2023-03-21,10165,13,4,,60.42,One-off,MobilePay,False
79059,2023-03-21,7641,11,2,,15.38,One-off,Card,False
116742,2023-03-21,11254,39,1,4.0,34.3,Recurring,Bank Transfer,True
6517,2023-03-21,605,15,6,,97.73,One-off,Card,False
94048,2023-03-21,9037,39,1,27.0,15.9,Recurring,Card,True
60425,2023-03-21,5830,11,2,,10.1,One-off,Card,False
83382,2023-03-21,8013,39,1,38.0,5.39,Recurring,Card,True
116346,2023-03-22,11222,39,2,,17.93,One-off,Bank Transfer,True
25299,2023-03-22,2366,10,1,,5.32,One-off,Bank Transfer,False
15638,2023-03-22,1505,39,2,,12.54,One-off,Bank Transfer,True
47007,2023-03-22,4523,12,3,,47.67,One-off,Bank Transfer,False
111895,2023-03-22,10800,39,2,,47.65,One-off,Bank Transfer,True
23449,2023-03-22,2197,10,1,,45.38,One-off,Bank Transfer,False
61732,2023-03-22,5980,11,2,,8.56,One-off,Bank Transfer,False
59870,2023-03-22,5787,39,2,,49.18,Recurring,MobilePay,True
86524,2023-03-22,8333,11,2,,24.13,One-off,Card,False
44485,2023-03-22,4265,39,2,,26.37,One-off,Card,True
47573,2023-03-22,4576,39,1,24.0,48.18,One-off,Card,True
60419,2023-03-22,5829,12,3,,33.6,One-off,MobilePay,False
110850,2023-03-22,10689,39,1,21.0,11.5,Recurring,Card,True
83631,2023-03-22,8028,10,1,,5.82,One-off,Bank Transfer,False
82365,2023-03-23,7935,13,4,,48.14,One-off,Card,False
68636,2023-03-23,6638,39,2,,11.27,Recurring,MobilePay,True
9241,2023-03-23,884,13,4,,59.39,One-off,Card,False
117543,2023-03-23,11335,39,5,,26.5,One-off,Card,True
4440,2023-03-23,405,10,1,,2.6,One-off,Card,False
89448,2023-03-23,8628,12,3,,258.62,One-off,Card,False
33489,2023-03-23,3134,10,1,,3.63,One-off,MobilePay,False
94713,2023-03-23,9113,10,1,,27.27,One-off,Bank Transfer,False
3284,2023-03-23,301,14,5,,17.58,One-off,MobilePay,False
77162,2023-03-23,7467,15,6,,60.26,One-off,Card,False
116528,2023-03-23,11236,39,2,,123.47,Recurring,Card,True
25571,2023-03-24,2390,10,1,,29.74,One-off,Invoice,False
85257,2023-03-24,8203,39,1,16.0,8.86,Recurring,Bank Transfer,True
54152,2023-03-24,5226,12,3,,67.75,One-off,Card,False
111376,2023-03-24,10738,39,1,19.0,42.97,Recurring,Card,True
19783,2023-03-24,1881,39,3,,159.26,One-off,Card,True
87888,2023-03-24,8475,12,3,,30.53,One-off,Invoice,False
105802,2023-03-24,10174,10,1,,8.87,One-off,MobilePay,False
83636,2023-03-24,8030,13,4,,17.61,One-off,Card,False
18626,2023-03-24,1777,39,3,,59.97,One-off,Bank Transfer,True
15300,2023-03-24,1461,14,5,,33.1,One-off,Bank Transfer,False
9145,2023-03-24,868,39,1,23.0,32.91,Recurring,Card,True
9248,2023-03-24,885,39,1,27.0,51.99,One-off,Bank Transfer,True
116790,2023-03-24,11262,39,2,,23.33,One-off,Card,True
117432,2023-03-25,11324,14,5,,19.1,One-off,Card,False
78289,2023-03-25,7568,13,4,,82.5,One-off,Card,False
100238,2023-03-25,9634,12,3,,31.56,One-off,Card,True
49731,2023-03-25,4779,10,1,16.0,47.65,One-off,Bank Transfer,True
108669,2023-03-25,10485,10,1,3.0,34.34,Recurring,Card,True
65122,2023-03-25,6308,11,2,,38.29,One-off,MobilePay,False
41196,2023-03-25,3944,10,1,,6.11,One-off,Card,False
91467,2023-03-25,8805,12,3,,13.8,Recurring,Card,True
92000,2023-03-25,8853,16,7,,3592.5,Major Gift,Card,False
87470,2023-03-25,8439,12,3,,5.42,One-off,Bank Transfer,True
3527,2023-03-26,323,10,1,,17.82,One-off,Card,False
78469,2023-03-26,7582,11,2,,120.72,One-off,Card,False
113191,2023-03-26,10948,10,1,,37.08,One-off,Bank Transfer,False
17133,2023-03-26,1650,10,1,20.0,7.59,Recurring,Card,True
107661,2023-03-26,10377,13,4,,31.54,One-off,Bank Transfer,True
94507,2023-03-26,9088,13,4,,151.3,One-off,Card,False
60861,2023-03-26,5890,10,1,38.0,15.58,Recurring,Bank Transfer,True
80293,2023-03-26,7754,15,6,,19.38,One-off,Card,False
15695,2023-03-26,1508,12,3,,22.14,One-off,Card,True
20992,2023-03-26,1973,11,2,,33.06,One-off,Bank Transfer,False
116641,2023-03-26,11245,10,1,,15.6,One-off,Bank Transfer,False
108205,2023-03-26,10431,10,1,12.0,16.32,Recurring,Bank Transfer,True
110175,2023-03-26,10638,11,2,,7.35,Recurring,Bank Transfer,True
75670,2023-03-26,7314,10,1,,42.3,One-off,Card,False
32705,2023-03-26,3064,14,5,,30.12,One-off,Card,True
49566,2023-03-27,4766,13,4,,79.06,Recurring,Card,True
53577,2023-03-27,5170,10,1,11.0,23.43,One-off,Bank Transfer,True
23307,2023-03-27,2183,10,1,34.0,3.8,Recurring,Card,True
43581,2023-03-27,4179,14,5,,26.35,Recurring,Card,True
13589,2023-03-27,1310,12,3,,28.51,Recurring,Card,True
37729,2023-03-27,3616,12,3,,11.62,One-off,Card,True
109301,2023-03-27,10551,11,2,,68.75,Recurring,Card,True
10862,2023-03-27,1059,10,1,30.0,41.14,Recurring,Bank Transfer,True
37276,2023-03-27,3568,10,1,35.0,24.11,One-off,Bank Transfer,True
16044,2023-03-27,1547,12,3,,46.84,One-off,Card,True
122878,2023-03-27,11817,11,2,,17.98,One-off,MobilePay,True
6742,2023-03-28,619,11,2,,6.16,Recurring,Card,True
10780,2023-03-28,1045,13,4,,59.17,One-off,Card,True
106296,2023-03-28,10234,10,1,40.0,26.4,Recurring,Card,True
105517,2023-03-28,10149,15,6,14.0,47.3,One-off,Bank Transfer,True
123684,2023-03-28,11902,10,1,27.0,22.03,Recurring,MobilePay,True
99833,2023-03-28,9603,11,2,,10.04,Recurring,Card,True
90466,2023-03-28,8727,10,1,5.0,23.8,Recurring,Invoice,True
208,2023-03-29,27,11,2,,9.42,Recurring,Bank Transfer,True
47694,2023-03-29,4584,12,3,,18.25,One-off,Card,True
4425,2023-03-29,403,10,1,37.0,37.36,Recurring,Card,True
86608,2023-03-29,8340,11,2,,4.42,One-off,Card,True
65147,2023-03-30,6314,13,4,,34.14,Recurring,MobilePay,True
72245,2023-03-30,6998,10,1,31.0,87.35,Recurring,Card,True
2107,2023-03-30,210,12,3,,21.17,One-off,Bank Transfer,True
7740,2023-03-30,722,15,6,4.0,137.24,One-off,Card,True
65443,2023-03-30,6339,10,1,39.0,11.19,Recurring,Bank Transfer,True
71434,2023-03-30,6917,11,2,,41.15,One-off,Card,True
59600,2023-03-30,5755,11,2,,21.27,One-off,Card,True
124287,2023-03-30,11955,16,7,,5588.07,Major Gift,Card,True
38192,2023-03-30,3655,11,2,,62.39,Recurring,Card,True
29941,2023-03-30,2807,10,1,3.0,4.49,Recurring,MobilePay,True
3343,2023-03-30,308,12,3,,7.38,One-off,MobilePay,True
120563,2023-03-30,11593,11,2,,37.01,Recurring,Bank Transfer,True
88085,2023-03-30,8496,10,1,31.0,49.23,Recurring,Card,True
54232,2023-03-30,5234,11,2,,36.17,One-off,MobilePay,True
46253,2023-03-31,4444,11,2,,19.97,One-off,Card,True
44772,2023-03-31,4298,10,1,38.0,7.63,Recurring,Bank Transfer,True
72029,2023-03-31,6974,15,6,6.0,40.23,Recurring,Card,True
4492,2023-03-31,412,11,2,,55.57,Recurring,Bank Transfer,True
48771,2023-03-31,4675,14,5,,23.97,One-off,MobilePay,True
92589,2023-03-31,8908,12,3,,13.18,One-off,Invoice,True
37442,2023-03-31,3591,13,4,,50.17,One-off,MobilePay,True
59456,2023-03-31,5741,10,1,33.0,15.88,Recurring,Card,True
24778,2023-04-01,2308,11,2,,16.81,One-off,Card,False
117433,2023-04-01,11324,14,5,,2.73,One-off,Bank Transfer,False
87100,2023-04-01,8388,16,7,,11954.62,Major Gift,Card,False
94813,2023-04-01,9124,10,1,26.0,41.93,Recurring,Bank Transfer,True
100658,2023-04-01,9679,13,4,,9.84,Recurring,Card,True
41467,2023-04-01,3964,11,2,,7.15,One-off,Card,False
96046,2023-04-01,9235,11,2,,65.49,One-off,Card,False
76714,2023-04-01,7420,11,2,,74.48,One-off,Card,False
25300,2023-04-01,2366,10,1,,28.9,One-off,Card,False
121967,2023-04-01,11730,13,4,,30.21,One-off,Card,True
65297,2023-04-01,6321,10,1,34.0,46.54,One-off,Card,True
98612,2023-04-01,9476,14,5,,28.54,One-off,Bank Transfer,False
12737,2023-04-01,1235,10,1,18.0,24.74,Recurring,Bank Transfer,True
11919,2023-04-01,1152,11,2,,10.63,One-off,Card,False
73691,2023-04-01,7137,12,3,,8.28,One-off,Bank Transfer,False
85717,2023-04-01,8258,12,3,,19.78,One-off,Card,False
49698,2023-04-01,4777,10,1,31.0,267.42,One-off,Card,True
54541,2023-04-01,5269,12,3,,13.75,Recurring,Card,True
110602,2023-04-01,10661,12,3,,52.87,One-off,Card,False
48157,2023-04-02,4630,11,2,,19.86,One-off,MobilePay,False
79085,2023-04-02,7646,10,1,21.0,1.58,Recurring,Bank Transfer,True
66763,2023-04-02,6461,10,1,8.0,36.24,Recurring,Invoice,True
57125,2023-04-02,5510,13,4,,16.69,One-off,Card,False
40331,2023-04-02,3870,11,2,,270.05,One-off,MobilePay,False
88783,2023-04-02,8556,10,1,,26.48,One-off,Card,False
82816,2023-04-02,7967,10,1,40.0,54.94,One-off,Card,True
7175,2023-04-02,665,10,1,22.0,93.63,Recurring,Card,True
79478,2023-04-02,7676,11,2,,39.25,One-off,Card,False
92052,2023-04-02,8858,11,2,,36.09,One-off,Invoice,False
116297,2023-04-02,11219,10,1,35.0,26.07,Recurring,Card,True
71217,2023-04-02,6887,10,1,36.0,10.71,Recurring,Card,True
122355,2023-04-02,11764,10,1,9.0,72.75,Recurring,Card,True
100994,2023-04-03,9710,10,1,20.0,174.65,Recurring,MobilePay,True
120304,2023-04-03,11572,10,1,,5.78,One-off,MobilePay,False
112113,2023-04-03,10825,13,4,,63.78,One-off,Bank Transfer,True
69306,2023-04-03,6708,14,5,,65.41,Recurring,Card,True
44244,2023-04-03,4233,15,6,2.0,36.94,One-off,Card,True
93797,2023-04-03,9018,10,1,27.0,77.21,Recurring,Card,True
98427,2023-04-03,9464,12,3,,40.22,One-off,Bank Transfer,False
71307,2023-04-03,6899,10,1,34.0,6.62,Recurring,Card,True
23851,2023-04-03,2230,10,1,36.0,84.14,Recurring,Bank Transfer,True
112069,2023-04-03,10818,13,4,,48.78,One-off,Invoice,True
12648,2023-04-03,1224,11,2,,15.44,One-off,Card,True
46074,2023-04-03,4425,11,2,,15.24,One-off,Card,False
54491,2023-04-03,5264,12,3,,20.25,One-off,MobilePay,True
66923,2023-04-03,6474,11,2,,186.21,One-off,Card,True
6404,2023-04-04,593,11,2,,22.38,Recurring,Card,False
5839,2023-04-04,541,11,2,,11.3,Recurring,Card,False
101128,2023-04-04,9724,14,5,,6.25,Recurring,Card,False
101269,2023-04-04,9735,14,5,,14.59,Recurring,Card,False
70542,2023-04-04,6824,10,1,,20.88,Recurring,Card,False
80939,2023-04-04,7811,11,2,,17.1,Recurring,Card,False
67384,2023-04-04,6506,10,1,,7.24,Recurring,Card,False
23818,2023-04-04,2229,12,3,,9.79,Recurring,Card,False
43302,2023-04-04,4157,10,1,,8.35,Recurring,Card,False
6027,2023-04-04,550,13,4,,14.27,Recurring,Card,False
82550,2023-04-04,7950,10,1,,7.01,Recurring,Card,False
45850,2023-04-04,4403,11,2,,22.67,Recurring,Card,False
36108,2023-04-04,3428,10,1,,14.92,Recurring,Card,False
43262,2023-04-04,4153,12,3,,18.6,Recurring,Card,False
68788,2023-04-04,6654,10,1,,12.74,Recurring,Card,False
121278,2023-04-04,11654,14,5,,5.91,Recurring,Card,False
99549,2023-04-04,9575,13,4,,24.72,Recurring,Card,False
17538,2023-04-04,1689,10,1,,21.55,Recurring,Card,False
46440,2023-04-04,4465,10,1,,8.81,Recurring,Card,False
35284,2023-04-04,3339,15,6,,17.38,Recurring,Card,False
68753,2023-04-04,6651,14,5,,10.56,Recurring,Card,False
23945,2023-04-04,2236,10,1,,15.01,Recurring,Card,False
